experiment_id,org_id,variant,assigned_at,eligible_segment
onboarding_guided_v1,org_02256,treatment,2025-09-07T00:00:00,Enterprise
onboarding_guided_v1,org_02257,treatment,2025-07-19T00:00:00,Mid-Market
onboarding_guided_v1,org_02258,treatment,2025-10-05T00:00:00,SMB
onboarding_guided_v1,org_02259,treatment,2025-04-19T00:00:00,SMB
onboarding_guided_v1,org_02260,control,2025-09-03T00:00:00,SMB
onboarding_guided_v1,org_02261,treatment,2025-09-14T00:00:00,SMB
onboarding_guided_v1,org_02262,treatment,2025-06-02T00:00:00,Enterprise
onboarding_guided_v1,org_02263,treatment,2025-08-24T00:00:00,Mid-Market
onboarding_guided_v1,org_02264,treatment,2025-03-20T00:00:00,Mid-Market
onboarding_guided_v1,org_02265,treatment,2025-09-30T00:00:00,SMB
onboarding_guided_v1,org_02266,control,2025-11-04T00:00:00,SMB
onboarding_guided_v1,org_02267,control,2025-02-15T00:00:00,SMB
onboarding_guided_v1,org_02268,treatment,2025-12-12T00:00:00,Enterprise
onboarding_guided_v1,org_02269,treatment,2025-08-09T00:00:00,Enterprise
onboarding_guided_v1,org_02270,control,2025-11-20T00:00:00,Mid-Market
onboarding_guided_v1,org_02271,control,2025-10-01T00:00:00,SMB
onboarding_guided_v1,org_02272,treatment,2025-03-24T00:00:00,SMB
onboarding_guided_v1,org_02273,treatment,2025-05-02T00:00:00,SMB
onboarding_guided_v1,org_02274,treatment,2025-05-17T00:00:00,Enterprise
onboarding_guided_v1,org_02275,control,2025-04-20T00:00:00,Mid-Market
onboarding_guided_v1,org_02276,treatment,2025-08-17T00:00:00,SMB
onboarding_guided_v1,org_02277,treatment,2025-03-26T00:00:00,Mid-Market
onboarding_guided_v1,org_02278,treatment,2025-11-25T00:00:00,SMB
onboarding_guided_v1,org_02279,treatment,2025-04-21T00:00:00,SMB
onboarding_guided_v1,org_02280,control,2025-07-23T00:00:00,SMB
onboarding_guided_v1,org_02281,control,2025-07-13T00:00:00,SMB
onboarding_guided_v1,org_02282,control,2025-03-23T00:00:00,Mid-Market
onboarding_guided_v1,org_02283,treatment,2025-03-01T00:00:00,SMB
onboarding_guided_v1,org_02284,control,2025-01-24T00:00:00,SMB
onboarding_guided_v1,org_02285,control,2025-09-11T00:00:00,Enterprise
onboarding_guided_v1,org_02286,control,2025-08-16T00:00:00,SMB
onboarding_guided_v1,org_02287,treatment,2025-10-26T00:00:00,Mid-Market
onboarding_guided_v1,org_02288,treatment,2025-12-23T00:00:00,SMB
onboarding_guided_v1,org_02289,treatment,2025-01-26T00:00:00,Mid-Market
onboarding_guided_v1,org_02290,treatment,2025-02-02T00:00:00,SMB
onboarding_guided_v1,org_02291,control,2025-06-15T00:00:00,SMB
onboarding_guided_v1,org_02292,treatment,2025-12-12T00:00:00,Enterprise
onboarding_guided_v1,org_02293,treatment,2025-06-27T00:00:00,Mid-Market
onboarding_guided_v1,org_02294,treatment,2025-10-30T00:00:00,SMB
onboarding_guided_v1,org_02295,treatment,2025-07-23T00:00:00,SMB
onboarding_guided_v1,org_02296,treatment,2025-08-20T00:00:00,SMB
onboarding_guided_v1,org_02297,treatment,2025-01-23T00:00:00,Enterprise
onboarding_guided_v1,org_02298,treatment,2025-03-18T00:00:00,SMB
onboarding_guided_v1,org_02299,treatment,2025-11-24T00:00:00,Mid-Market
onboarding_guided_v1,org_02300,control,2025-12-18T00:00:00,Mid-Market
onboarding_guided_v1,org_02301,control,2025-02-15T00:00:00,Enterprise
onboarding_guided_v1,org_02302,control,2025-04-08T00:00:00,SMB
onboarding_guided_v1,org_02303,control,2025-05-25T00:00:00,SMB
onboarding_guided_v1,org_02304,control,2025-03-11T00:00:00,SMB
onboarding_guided_v1,org_02305,control,2025-05-29T00:00:00,Enterprise
onboarding_guided_v1,org_02306,control,2025-06-30T00:00:00,SMB
onboarding_guided_v1,org_02307,control,2025-02-09T00:00:00,SMB
onboarding_guided_v1,org_02308,treatment,2025-08-13T00:00:00,SMB
onboarding_guided_v1,org_02309,treatment,2025-01-27T00:00:00,Mid-Market
onboarding_guided_v1,org_02310,control,2025-10-23T00:00:00,Enterprise
onboarding_guided_v1,org_02311,control,2025-07-20T00:00:00,SMB
onboarding_guided_v1,org_02312,control,2025-06-25T00:00:00,Mid-Market
onboarding_guided_v1,org_02313,control,2025-04-04T00:00:00,SMB
onboarding_guided_v1,org_02314,treatment,2025-09-10T00:00:00,SMB
onboarding_guided_v1,org_02315,control,2025-05-20T00:00:00,SMB
onboarding_guided_v1,org_02316,treatment,2025-08-23T00:00:00,SMB
onboarding_guided_v1,org_02317,control,2025-07-11T00:00:00,Mid-Market
onboarding_guided_v1,org_02318,control,2025-05-23T00:00:00,Mid-Market
onboarding_guided_v1,org_02319,treatment,2025-11-26T00:00:00,SMB
onboarding_guided_v1,org_02320,treatment,2025-01-09T00:00:00,SMB
onboarding_guided_v1,org_02321,control,2025-10-12T00:00:00,Mid-Market
onboarding_guided_v1,org_02322,treatment,2025-02-02T00:00:00,SMB
onboarding_guided_v1,org_02323,treatment,2025-06-16T00:00:00,SMB
onboarding_guided_v1,org_02324,control,2025-07-07T00:00:00,SMB
onboarding_guided_v1,org_02325,control,2025-03-05T00:00:00,Mid-Market
onboarding_guided_v1,org_02326,control,2025-02-09T00:00:00,SMB
onboarding_guided_v1,org_02327,treatment,2025-07-26T00:00:00,Enterprise
onboarding_guided_v1,org_02328,control,2025-03-09T00:00:00,SMB
onboarding_guided_v1,org_02329,control,2025-09-02T00:00:00,Mid-Market
onboarding_guided_v1,org_02330,treatment,2025-10-28T00:00:00,Enterprise
onboarding_guided_v1,org_02331,control,2025-09-30T00:00:00,Mid-Market
onboarding_guided_v1,org_02332,control,2025-03-03T00:00:00,SMB
onboarding_guided_v1,org_02333,control,2025-10-22T00:00:00,Mid-Market
onboarding_guided_v1,org_02334,treatment,2025-12-05T00:00:00,SMB
onboarding_guided_v1,org_02335,control,2025-09-03T00:00:00,SMB
onboarding_guided_v1,org_02336,treatment,2025-03-28T00:00:00,Enterprise
onboarding_guided_v1,org_02337,control,2025-07-06T00:00:00,Enterprise
onboarding_guided_v1,org_02338,treatment,2025-08-09T00:00:00,Mid-Market
onboarding_guided_v1,org_02339,treatment,2025-02-20T00:00:00,SMB
onboarding_guided_v1,org_02340,treatment,2025-02-14T00:00:00,Enterprise
onboarding_guided_v1,org_02341,control,2025-10-29T00:00:00,SMB
onboarding_guided_v1,org_02342,control,2025-01-29T00:00:00,SMB
onboarding_guided_v1,org_02343,treatment,2025-05-08T00:00:00,SMB
onboarding_guided_v1,org_02344,control,2025-09-04T00:00:00,Enterprise
onboarding_guided_v1,org_02345,treatment,2025-12-17T00:00:00,SMB
onboarding_guided_v1,org_02346,treatment,2025-03-08T00:00:00,SMB
onboarding_guided_v1,org_02347,treatment,2025-12-09T00:00:00,SMB
onboarding_guided_v1,org_02348,control,2025-10-24T00:00:00,SMB
onboarding_guided_v1,org_02349,treatment,2025-04-07T00:00:00,SMB
onboarding_guided_v1,org_02350,control,2025-10-22T00:00:00,SMB
onboarding_guided_v1,org_02351,treatment,2025-11-16T00:00:00,SMB
onboarding_guided_v1,org_02352,control,2025-01-29T00:00:00,SMB
onboarding_guided_v1,org_02353,control,2025-05-08T00:00:00,Enterprise
onboarding_guided_v1,org_02354,treatment,2025-06-07T00:00:00,SMB
onboarding_guided_v1,org_02355,control,2025-05-29T00:00:00,Mid-Market
onboarding_guided_v1,org_02356,control,2025-11-23T00:00:00,SMB
onboarding_guided_v1,org_02357,treatment,2025-01-29T00:00:00,SMB
onboarding_guided_v1,org_02358,treatment,2025-03-01T00:00:00,SMB
onboarding_guided_v1,org_02359,treatment,2025-11-08T00:00:00,SMB
onboarding_guided_v1,org_02360,treatment,2025-04-14T00:00:00,Enterprise
onboarding_guided_v1,org_02361,control,2025-12-17T00:00:00,Enterprise
onboarding_guided_v1,org_02362,control,2025-06-25T00:00:00,SMB
onboarding_guided_v1,org_02363,control,2025-09-14T00:00:00,SMB
onboarding_guided_v1,org_02364,control,2025-04-04T00:00:00,SMB
onboarding_guided_v1,org_02365,treatment,2025-05-05T00:00:00,SMB
onboarding_guided_v1,org_02366,treatment,2025-05-18T00:00:00,SMB
onboarding_guided_v1,org_02367,treatment,2025-07-18T00:00:00,SMB
onboarding_guided_v1,org_02368,control,2025-04-09T00:00:00,Mid-Market
onboarding_guided_v1,org_02369,treatment,2025-03-31T00:00:00,SMB
onboarding_guided_v1,org_02370,control,2025-05-15T00:00:00,SMB
onboarding_guided_v1,org_02371,treatment,2025-02-14T00:00:00,Mid-Market
onboarding_guided_v1,org_02372,treatment,2025-11-20T00:00:00,SMB
onboarding_guided_v1,org_02373,control,2025-03-17T00:00:00,SMB
onboarding_guided_v1,org_02374,control,2025-08-07T00:00:00,Mid-Market
onboarding_guided_v1,org_02375,treatment,2025-12-11T00:00:00,SMB
onboarding_guided_v1,org_02376,treatment,2025-12-02T00:00:00,Enterprise
onboarding_guided_v1,org_02377,treatment,2025-01-24T00:00:00,SMB
onboarding_guided_v1,org_02378,treatment,2025-04-08T00:00:00,SMB
onboarding_guided_v1,org_02379,control,2025-11-22T00:00:00,SMB
onboarding_guided_v1,org_02380,control,2025-10-12T00:00:00,Mid-Market
onboarding_guided_v1,org_02381,treatment,2025-04-12T00:00:00,SMB
onboarding_guided_v1,org_02382,treatment,2025-08-19T00:00:00,SMB
onboarding_guided_v1,org_02383,treatment,2025-08-24T00:00:00,Mid-Market
onboarding_guided_v1,org_02384,control,2025-07-11T00:00:00,Enterprise
onboarding_guided_v1,org_02385,control,2025-07-17T00:00:00,SMB
onboarding_guided_v1,org_02386,treatment,2025-04-18T00:00:00,SMB
onboarding_guided_v1,org_02387,control,2025-05-28T00:00:00,Mid-Market
onboarding_guided_v1,org_02388,treatment,2025-06-21T00:00:00,SMB
onboarding_guided_v1,org_02389,control,2025-12-26T00:00:00,Mid-Market
onboarding_guided_v1,org_02390,treatment,2025-08-13T00:00:00,Mid-Market
onboarding_guided_v1,org_02391,control,2025-02-22T00:00:00,SMB
onboarding_guided_v1,org_02392,treatment,2025-04-11T00:00:00,SMB
onboarding_guided_v1,org_02393,treatment,2025-07-06T00:00:00,SMB
onboarding_guided_v1,org_02394,control,2025-07-16T00:00:00,SMB
onboarding_guided_v1,org_02395,treatment,2025-04-26T00:00:00,Enterprise
onboarding_guided_v1,org_02396,control,2025-09-12T00:00:00,SMB
onboarding_guided_v1,org_02397,treatment,2025-12-12T00:00:00,SMB
onboarding_guided_v1,org_02398,control,2025-04-25T00:00:00,Mid-Market
onboarding_guided_v1,org_02399,treatment,2025-10-05T00:00:00,SMB
onboarding_guided_v1,org_02400,control,2025-01-07T00:00:00,SMB
onboarding_guided_v1,org_02401,treatment,2025-12-17T00:00:00,Mid-Market
onboarding_guided_v1,org_02402,treatment,2025-11-12T00:00:00,Enterprise
onboarding_guided_v1,org_02403,control,2025-07-19T00:00:00,Mid-Market
onboarding_guided_v1,org_02404,control,2025-04-30T00:00:00,Mid-Market
onboarding_guided_v1,org_02405,control,2025-05-08T00:00:00,SMB
onboarding_guided_v1,org_02406,control,2025-02-04T00:00:00,Mid-Market
onboarding_guided_v1,org_02407,treatment,2025-07-09T00:00:00,SMB
onboarding_guided_v1,org_02408,treatment,2025-03-23T00:00:00,SMB
onboarding_guided_v1,org_02409,control,2025-07-01T00:00:00,Mid-Market
onboarding_guided_v1,org_02410,treatment,2025-11-05T00:00:00,SMB
onboarding_guided_v1,org_02411,treatment,2025-01-26T00:00:00,SMB
onboarding_guided_v1,org_02412,control,2025-11-03T00:00:00,SMB
onboarding_guided_v1,org_02413,control,2025-11-20T00:00:00,Mid-Market
onboarding_guided_v1,org_02414,treatment,2025-12-26T00:00:00,SMB
onboarding_guided_v1,org_02415,control,2025-04-12T00:00:00,Enterprise
onboarding_guided_v1,org_02416,treatment,2025-12-10T00:00:00,SMB
onboarding_guided_v1,org_02417,treatment,2025-11-14T00:00:00,SMB
onboarding_guided_v1,org_02418,control,2025-02-12T00:00:00,Enterprise
onboarding_guided_v1,org_02419,treatment,2025-10-19T00:00:00,Mid-Market
onboarding_guided_v1,org_02420,control,2025-08-04T00:00:00,SMB
onboarding_guided_v1,org_02421,control,2025-03-12T00:00:00,SMB
onboarding_guided_v1,org_02422,treatment,2025-07-19T00:00:00,SMB
onboarding_guided_v1,org_02423,control,2025-11-18T00:00:00,SMB
onboarding_guided_v1,org_02424,treatment,2025-03-04T00:00:00,SMB
onboarding_guided_v1,org_02425,treatment,2025-05-10T00:00:00,SMB
onboarding_guided_v1,org_02426,treatment,2025-01-08T00:00:00,Mid-Market
onboarding_guided_v1,org_02427,control,2025-06-23T00:00:00,Mid-Market
onboarding_guided_v1,org_02428,control,2025-03-15T00:00:00,Enterprise
onboarding_guided_v1,org_02429,control,2025-03-11T00:00:00,SMB
onboarding_guided_v1,org_02430,treatment,2025-05-06T00:00:00,Mid-Market
onboarding_guided_v1,org_02431,control,2025-08-13T00:00:00,SMB
onboarding_guided_v1,org_02432,treatment,2025-10-31T00:00:00,SMB
onboarding_guided_v1,org_02433,control,2025-12-12T00:00:00,Enterprise
onboarding_guided_v1,org_02434,control,2025-07-12T00:00:00,Mid-Market
onboarding_guided_v1,org_02435,treatment,2025-01-26T00:00:00,SMB
onboarding_guided_v1,org_02436,control,2025-03-05T00:00:00,SMB
onboarding_guided_v1,org_02437,control,2025-08-02T00:00:00,SMB
onboarding_guided_v1,org_02438,treatment,2025-01-20T00:00:00,SMB
onboarding_guided_v1,org_02439,control,2025-08-25T00:00:00,SMB
onboarding_guided_v1,org_02440,treatment,2025-01-11T00:00:00,Mid-Market
onboarding_guided_v1,org_02441,control,2025-05-26T00:00:00,Enterprise
onboarding_guided_v1,org_02442,treatment,2025-10-10T00:00:00,SMB
onboarding_guided_v1,org_02443,control,2025-03-26T00:00:00,SMB
onboarding_guided_v1,org_02444,treatment,2025-08-12T00:00:00,Mid-Market
onboarding_guided_v1,org_02445,control,2025-05-02T00:00:00,SMB
onboarding_guided_v1,org_02446,treatment,2025-03-19T00:00:00,Enterprise
onboarding_guided_v1,org_02447,control,2025-04-26T00:00:00,Enterprise
onboarding_guided_v1,org_02448,treatment,2025-09-05T00:00:00,Mid-Market
onboarding_guided_v1,org_02449,treatment,2025-02-10T00:00:00,SMB
onboarding_guided_v1,org_02450,control,2025-12-22T00:00:00,Mid-Market
onboarding_guided_v1,org_02451,treatment,2025-07-12T00:00:00,SMB
onboarding_guided_v1,org_02452,treatment,2025-04-24T00:00:00,Mid-Market
onboarding_guided_v1,org_02453,control,2025-06-12T00:00:00,Mid-Market
onboarding_guided_v1,org_02454,control,2025-08-04T00:00:00,Enterprise
onboarding_guided_v1,org_02455,control,2025-02-19T00:00:00,SMB
onboarding_guided_v1,org_02456,control,2025-04-14T00:00:00,Mid-Market
onboarding_guided_v1,org_02457,control,2025-04-24T00:00:00,Enterprise
onboarding_guided_v1,org_02458,control,2025-10-21T00:00:00,SMB
onboarding_guided_v1,org_02459,control,2025-07-30T00:00:00,SMB
onboarding_guided_v1,org_02460,treatment,2025-10-16T00:00:00,SMB
onboarding_guided_v1,org_02461,control,2025-10-06T00:00:00,SMB
onboarding_guided_v1,org_02462,treatment,2025-06-27T00:00:00,SMB
onboarding_guided_v1,org_02463,control,2025-10-14T00:00:00,SMB
onboarding_guided_v1,org_02464,treatment,2025-04-30T00:00:00,SMB
onboarding_guided_v1,org_02465,treatment,2025-12-23T00:00:00,SMB
onboarding_guided_v1,org_02466,treatment,2025-01-25T00:00:00,Mid-Market
onboarding_guided_v1,org_02467,treatment,2025-06-20T00:00:00,Enterprise
onboarding_guided_v1,org_02468,treatment,2025-03-02T00:00:00,SMB
onboarding_guided_v1,org_02469,treatment,2025-08-31T00:00:00,Mid-Market
onboarding_guided_v1,org_02470,treatment,2025-01-20T00:00:00,Mid-Market
onboarding_guided_v1,org_02471,treatment,2025-08-05T00:00:00,Enterprise
onboarding_guided_v1,org_02472,treatment,2025-06-03T00:00:00,SMB
onboarding_guided_v1,org_02473,control,2025-03-09T00:00:00,Mid-Market
onboarding_guided_v1,org_02474,treatment,2025-12-28T00:00:00,SMB
onboarding_guided_v1,org_02475,treatment,2025-10-28T00:00:00,SMB
onboarding_guided_v1,org_02476,control,2025-10-04T00:00:00,SMB
onboarding_guided_v1,org_02477,treatment,2025-12-03T00:00:00,SMB
onboarding_guided_v1,org_02478,control,2025-01-07T00:00:00,SMB
onboarding_guided_v1,org_02479,treatment,2025-08-19T00:00:00,SMB
onboarding_guided_v1,org_02480,treatment,2025-08-11T00:00:00,Mid-Market
onboarding_guided_v1,org_02481,treatment,2025-07-08T00:00:00,SMB
onboarding_guided_v1,org_02482,treatment,2025-09-15T00:00:00,Enterprise
onboarding_guided_v1,org_02483,control,2025-02-23T00:00:00,SMB
onboarding_guided_v1,org_02484,control,2025-01-04T00:00:00,SMB
onboarding_guided_v1,org_02485,control,2025-06-08T00:00:00,SMB
onboarding_guided_v1,org_02486,control,2025-06-18T00:00:00,SMB
onboarding_guided_v1,org_02487,control,2025-03-20T00:00:00,SMB
onboarding_guided_v1,org_02488,treatment,2025-02-18T00:00:00,Mid-Market
onboarding_guided_v1,org_02489,treatment,2025-05-22T00:00:00,Enterprise
onboarding_guided_v1,org_02490,treatment,2025-11-10T00:00:00,SMB
onboarding_guided_v1,org_02491,treatment,2025-04-13T00:00:00,SMB
onboarding_guided_v1,org_02492,control,2025-02-21T00:00:00,SMB
onboarding_guided_v1,org_02493,control,2025-06-30T00:00:00,SMB
onboarding_guided_v1,org_02494,control,2025-05-28T00:00:00,Mid-Market
onboarding_guided_v1,org_02495,control,2025-05-26T00:00:00,SMB
onboarding_guided_v1,org_02496,control,2025-09-23T00:00:00,SMB
onboarding_guided_v1,org_02497,treatment,2025-11-20T00:00:00,Enterprise
onboarding_guided_v1,org_02498,treatment,2025-12-05T00:00:00,Mid-Market
onboarding_guided_v1,org_02499,control,2025-06-07T00:00:00,SMB
onboarding_guided_v1,org_02500,treatment,2025-04-05T00:00:00,SMB
