subscription_id,org_id,plan_type,mrr_amount,start_date,end_date,status,churn_reason
sub_002256,org_02165,Trial,0.0,2025-08-14,2025-08-28,trial_ended,
sub_002257,org_02165,Business,399.0,2025-08-30,2025-12-17,churned,Missing feature
sub_002258,org_02166,Trial,0.0,2025-10-05,2025-10-19,trial_ended,
sub_002259,org_02167,Trial,0.0,2025-12-14,2025-12-28,trial_ended,
sub_002260,org_02167,Enterprise,999.0,2025-12-28,2026-03-21,churned,Budget
sub_002261,org_02169,Trial,0.0,2025-03-12,2025-03-26,trial_ended,
sub_002262,org_02169,Growth,149.0,2025-03-28,,active,
sub_002263,org_02173,Trial,0.0,2025-10-13,2025-10-27,trial_ended,
sub_002264,org_02173,Starter,49.0,2025-10-29,,active,
sub_002265,org_02174,Trial,0.0,2025-04-13,2025-04-27,trial_ended,
sub_002266,org_02174,Business,399.0,2025-04-27,,active,
sub_002267,org_02175,Trial,0.0,2025-10-03,2025-10-17,trial_ended,
sub_002268,org_02175,Business,399.0,2025-10-18,,active,
sub_002269,org_02176,Trial,0.0,2025-07-21,2025-08-04,trial_ended,
sub_002270,org_02177,Trial,0.0,2025-07-03,2025-07-17,trial_ended,
sub_002271,org_02178,Trial,0.0,2025-09-23,2025-10-07,trial_ended,
sub_002272,org_02178,Growth,149.0,2025-10-08,,active,
sub_002273,org_02179,Trial,0.0,2025-02-10,2025-02-24,trial_ended,
sub_002274,org_02179,Business,399.0,2025-02-24,,active,
sub_002275,org_02180,Trial,0.0,2025-01-05,2025-01-19,trial_ended,
sub_002276,org_02180,Business,399.0,2025-01-22,,active,
sub_002277,org_02181,Trial,0.0,2025-09-06,2025-09-20,trial_ended,
sub_002278,org_02182,Trial,0.0,2025-02-26,2025-03-12,trial_ended,
sub_002279,org_02182,Starter,49.0,2025-03-13,,active,
sub_002280,org_02184,Trial,0.0,2025-09-11,2025-09-25,trial_ended,
sub_002281,org_02184,Business,399.0,2025-09-25,,active,
sub_002282,org_02185,Trial,0.0,2025-12-08,2025-12-22,trial_ended,
sub_002283,org_02185,Growth,149.0,2025-12-22,2026-03-08,churned,Low adoption
sub_002284,org_02186,Trial,0.0,2025-03-26,2025-04-09,trial_ended,
sub_002285,org_02188,Trial,0.0,2025-12-15,2025-12-29,trial_ended,
sub_002286,org_02189,Trial,0.0,2025-07-08,2025-07-22,trial_ended,
sub_002287,org_02189,Growth,149.0,2025-07-25,2025-11-04,churned,
sub_002288,org_02190,Trial,0.0,2025-07-17,2025-07-31,trial_ended,
sub_002289,org_02190,Growth,149.0,2025-08-01,2025-10-19,churned,Low adoption
sub_002290,org_02191,Trial,0.0,2025-07-03,2025-07-17,trial_ended,
sub_002291,org_02193,Trial,0.0,2025-05-07,2025-05-21,trial_ended,
sub_002292,org_02193,Growth,149.0,2025-05-22,,active,
sub_002293,org_02194,Trial,0.0,2025-06-29,2025-07-13,trial_ended,
sub_002294,org_02195,Trial,0.0,2025-10-07,2025-10-21,trial_ended,
sub_002295,org_02195,Growth,149.0,2025-10-21,,active,
sub_002296,org_02196,Trial,0.0,2025-07-08,2025-07-22,trial_ended,
sub_002297,org_02197,Trial,0.0,2025-05-19,2025-06-02,trial_ended,
sub_002298,org_02197,Starter,49.0,2025-06-03,,active,
sub_002299,org_02199,Trial,0.0,2025-05-18,2025-06-01,trial_ended,
sub_002300,org_02199,Growth,149.0,2025-06-01,,active,
sub_002301,org_02200,Trial,0.0,2025-09-05,2025-09-19,trial_ended,
sub_002302,org_02200,Enterprise,999.0,2025-09-22,,active,
sub_002303,org_02202,Trial,0.0,2025-04-06,2025-04-20,trial_ended,
sub_002304,org_02202,Business,399.0,2025-04-22,,active,
sub_002305,org_02204,Trial,0.0,2025-07-18,2025-08-01,trial_ended,
sub_002306,org_02205,Trial,0.0,2025-02-26,2025-03-12,trial_ended,
sub_002307,org_02206,Trial,0.0,2025-03-10,2025-03-24,trial_ended,
sub_002308,org_02207,Trial,0.0,2025-01-12,2025-01-26,trial_ended,
sub_002309,org_02208,Trial,0.0,2025-12-07,2025-12-21,trial_ended,
sub_002310,org_02208,Growth,149.0,2025-12-23,,active,
sub_002311,org_02209,Trial,0.0,2025-08-08,2025-08-22,trial_ended,
sub_002312,org_02209,Business,399.0,2025-08-24,,active,
sub_002313,org_02211,Trial,0.0,2025-03-04,2025-03-18,trial_ended,
sub_002314,org_02213,Trial,0.0,2025-11-19,2025-12-03,trial_ended,
sub_002315,org_02214,Trial,0.0,2025-01-28,2025-02-11,trial_ended,
sub_002316,org_02215,Trial,0.0,2025-06-26,2025-07-10,trial_ended,
sub_002317,org_02217,Trial,0.0,2025-09-11,2025-09-25,trial_ended,
sub_002318,org_02217,Growth,149.0,2025-09-28,,active,
sub_002319,org_02220,Trial,0.0,2025-02-27,2025-03-13,trial_ended,
sub_002320,org_02220,Growth,149.0,2025-03-16,2025-04-29,churned,
sub_002321,org_02222,Trial,0.0,2025-06-15,2025-06-29,trial_ended,
sub_002322,org_02222,Growth,149.0,2025-06-30,,active,
sub_002323,org_02223,Trial,0.0,2025-05-10,2025-05-24,trial_ended,
sub_002324,org_02226,Trial,0.0,2025-02-09,2025-02-23,trial_ended,
sub_002325,org_02226,Growth,149.0,2025-02-25,,active,
sub_002326,org_02227,Trial,0.0,2025-12-26,2026-01-09,trial_ended,
sub_002327,org_02229,Trial,0.0,2025-02-09,2025-02-23,trial_ended,
sub_002328,org_02229,Business,399.0,2025-02-24,2025-06-24,churned,Low adoption
sub_002329,org_02230,Trial,0.0,2025-11-04,2025-11-18,trial_ended,
sub_002330,org_02230,Growth,149.0,2025-11-19,,active,
sub_002331,org_02233,Trial,0.0,2025-02-01,2025-02-15,trial_ended,
sub_002332,org_02233,Growth,149.0,2025-02-15,,active,
sub_002333,org_02235,Trial,0.0,2025-12-12,2025-12-26,trial_ended,
sub_002334,org_02235,Growth,149.0,2025-12-26,,active,
sub_002335,org_02236,Trial,0.0,2025-12-15,2025-12-29,trial_ended,
sub_002336,org_02237,Trial,0.0,2025-07-04,2025-07-18,trial_ended,
sub_002337,org_02237,Growth,149.0,2025-07-18,,active,
sub_002338,org_02238,Trial,0.0,2025-07-06,2025-07-20,trial_ended,
sub_002339,org_02238,Growth,149.0,2025-07-20,,active,
sub_002340,org_02239,Trial,0.0,2025-08-17,2025-08-31,trial_ended,
sub_002341,org_02240,Trial,0.0,2025-09-14,2025-09-28,trial_ended,
sub_002342,org_02240,Business,399.0,2025-10-01,,active,
sub_002343,org_02242,Trial,0.0,2025-12-03,2025-12-17,trial_ended,
sub_002344,org_02242,Growth,149.0,2025-12-20,,active,
sub_002345,org_02243,Trial,0.0,2025-03-15,2025-03-29,trial_ended,
sub_002346,org_02246,Trial,0.0,2025-12-06,2025-12-20,trial_ended,
sub_002347,org_02248,Trial,0.0,2025-07-19,2025-08-02,trial_ended,
sub_002348,org_02251,Trial,0.0,2025-12-01,2025-12-15,trial_ended,
sub_002349,org_02251,Business,399.0,2025-12-18,2026-03-26,churned,Budget
sub_002350,org_02252,Trial,0.0,2025-03-31,2025-04-14,trial_ended,
sub_002351,org_02252,Starter,49.0,2025-04-17,,active,
sub_002352,org_02253,Trial,0.0,2025-06-24,2025-07-08,trial_ended,
sub_002353,org_02253,Starter,49.0,2025-07-08,2025-10-31,churned,Low adoption
sub_002354,org_02256,Trial,0.0,2025-09-10,2025-09-24,trial_ended,
sub_002355,org_02256,Business,399.0,2025-09-25,2025-12-02,churned,Low adoption
sub_002356,org_02257,Trial,0.0,2025-07-20,2025-08-03,trial_ended,
sub_002357,org_02258,Trial,0.0,2025-10-07,2025-10-21,trial_ended,
sub_002358,org_02258,Business,399.0,2025-10-22,,active,
sub_002359,org_02260,Trial,0.0,2025-09-08,2025-09-22,trial_ended,
sub_002360,org_02261,Trial,0.0,2025-09-15,2025-09-29,trial_ended,
sub_002361,org_02261,Business,399.0,2025-09-29,2025-12-11,churned,Budget
sub_002362,org_02264,Trial,0.0,2025-03-23,2025-04-06,trial_ended,
sub_002363,org_02264,Growth,149.0,2025-04-08,,active,
sub_002364,org_02265,Trial,0.0,2025-10-02,2025-10-16,trial_ended,
sub_002365,org_02267,Trial,0.0,2025-02-17,2025-03-03,trial_ended,
sub_002366,org_02267,Business,399.0,2025-03-06,,active,
sub_002367,org_02270,Trial,0.0,2025-11-22,2025-12-06,trial_ended,
sub_002368,org_02270,Growth,149.0,2025-12-07,,active,
sub_002369,org_02273,Trial,0.0,2025-05-04,2025-05-18,trial_ended,
sub_002370,org_02274,Trial,0.0,2025-05-24,2025-06-07,trial_ended,
sub_002371,org_02274,Starter,49.0,2025-06-08,,active,
sub_002372,org_02276,Trial,0.0,2025-08-23,2025-09-06,trial_ended,
sub_002373,org_02277,Trial,0.0,2025-03-29,2025-04-12,trial_ended,
sub_002374,org_02277,Business,399.0,2025-04-14,,active,
sub_002375,org_02278,Trial,0.0,2025-11-30,2025-12-14,trial_ended,
sub_002376,org_02279,Trial,0.0,2025-04-28,2025-05-12,trial_ended,
sub_002377,org_02279,Business,399.0,2025-05-12,,active,
sub_002378,org_02280,Trial,0.0,2025-07-24,2025-08-07,trial_ended,
sub_002379,org_02280,Starter,49.0,2025-08-09,2025-10-14,churned,Budget
sub_002380,org_02281,Trial,0.0,2025-07-20,2025-08-03,trial_ended,
sub_002381,org_02281,Business,399.0,2025-08-04,2025-10-31,churned,Missing feature
sub_002382,org_02282,Trial,0.0,2025-03-24,2025-04-07,trial_ended,
sub_002383,org_02283,Trial,0.0,2025-03-02,2025-03-16,trial_ended,
sub_002384,org_02284,Trial,0.0,2025-01-25,2025-02-08,trial_ended,
sub_002385,org_02284,Starter,49.0,2025-02-08,,active,
sub_002386,org_02288,Trial,0.0,2025-12-25,2026-01-08,trial_ended,
sub_002387,org_02288,Growth,149.0,2026-01-10,,active,
sub_002388,org_02289,Trial,0.0,2025-01-29,2025-02-12,trial_ended,
sub_002389,org_02289,Growth,149.0,2025-02-12,2025-06-10,churned,Missing feature
sub_002390,org_02292,Trial,0.0,2025-12-18,2026-01-01,trial_ended,
sub_002391,org_02292,Growth,149.0,2026-01-03,2026-02-25,churned,Low adoption
sub_002392,org_02293,Trial,0.0,2025-06-29,2025-07-13,trial_ended,
sub_002393,org_02293,Starter,49.0,2025-07-14,,active,
sub_002394,org_02294,Trial,0.0,2025-10-31,2025-11-14,trial_ended,
sub_002395,org_02294,Business,399.0,2025-11-17,2025-12-27,churned,Missing feature
sub_002396,org_02295,Trial,0.0,2025-07-29,2025-08-12,trial_ended,
sub_002397,org_02295,Business,399.0,2025-08-15,,active,
sub_002398,org_02296,Trial,0.0,2025-08-25,2025-09-08,trial_ended,
sub_002399,org_02296,Business,399.0,2025-09-10,,active,
sub_002400,org_02297,Trial,0.0,2025-01-26,2025-02-09,trial_ended,
sub_002401,org_02297,Business,399.0,2025-02-09,,active,
sub_002402,org_02298,Trial,0.0,2025-03-22,2025-04-05,trial_ended,
sub_002403,org_02298,Starter,49.0,2025-04-07,2025-05-07,churned,Low adoption
sub_002404,org_02301,Trial,0.0,2025-02-20,2025-03-06,trial_ended,
sub_002405,org_02301,Business,399.0,2025-03-08,2025-05-03,churned,Missing feature
sub_002406,org_02302,Trial,0.0,2025-04-11,2025-04-25,trial_ended,
sub_002407,org_02303,Trial,0.0,2025-05-31,2025-06-14,trial_ended,
sub_002408,org_02303,Business,399.0,2025-06-17,,active,
sub_002409,org_02304,Trial,0.0,2025-03-13,2025-03-27,trial_ended,
sub_002410,org_02304,Growth,149.0,2025-03-28,,active,
sub_002411,org_02305,Trial,0.0,2025-06-04,2025-06-18,trial_ended,
sub_002412,org_02305,Enterprise,999.0,2025-06-18,,active,
sub_002413,org_02306,Trial,0.0,2025-07-07,2025-07-21,trial_ended,
sub_002414,org_02307,Trial,0.0,2025-02-16,2025-03-02,trial_ended,
sub_002415,org_02307,Starter,49.0,2025-03-05,,active,
sub_002416,org_02308,Trial,0.0,2025-08-16,2025-08-30,trial_ended,
sub_002417,org_02308,Growth,149.0,2025-08-30,2025-12-02,churned,Low adoption
sub_002418,org_02309,Trial,0.0,2025-01-29,2025-02-12,trial_ended,
sub_002419,org_02309,Growth,149.0,2025-02-14,,active,
sub_002420,org_02310,Trial,0.0,2025-10-25,2025-11-08,trial_ended,
sub_002421,org_02311,Trial,0.0,2025-07-21,2025-08-04,trial_ended,
sub_002422,org_02311,Business,399.0,2025-08-05,,active,
sub_002423,org_02312,Trial,0.0,2025-06-29,2025-07-13,trial_ended,
sub_002424,org_02312,Growth,149.0,2025-07-13,,active,
sub_002425,org_02317,Trial,0.0,2025-07-18,2025-08-01,trial_ended,
sub_002426,org_02321,Trial,0.0,2025-10-19,2025-11-02,trial_ended,
sub_002427,org_02321,Business,399.0,2025-11-02,,active,
sub_002428,org_02322,Trial,0.0,2025-02-04,2025-02-18,trial_ended,
sub_002429,org_02322,Business,399.0,2025-02-19,,active,
sub_002430,org_02323,Trial,0.0,2025-06-22,2025-07-06,trial_ended,
sub_002431,org_02323,Business,399.0,2025-07-07,2025-09-09,churned,Budget
sub_002432,org_02324,Trial,0.0,2025-07-13,2025-07-27,trial_ended,
sub_002433,org_02324,Growth,149.0,2025-07-30,,active,
sub_002434,org_02326,Trial,0.0,2025-02-16,2025-03-02,trial_ended,
sub_002435,org_02326,Business,399.0,2025-03-02,,active,
sub_002436,org_02328,Trial,0.0,2025-03-14,2025-03-28,trial_ended,
sub_002437,org_02328,Business,399.0,2025-03-28,2025-06-22,churned,Low adoption
sub_002438,org_02329,Trial,0.0,2025-09-04,2025-09-18,trial_ended,
sub_002439,org_02329,Starter,49.0,2025-09-19,,active,
sub_002440,org_02330,Trial,0.0,2025-11-02,2025-11-16,trial_ended,
sub_002441,org_02330,Business,399.0,2025-11-19,,active,
sub_002442,org_02331,Trial,0.0,2025-10-07,2025-10-21,trial_ended,
sub_002443,org_02331,Enterprise,999.0,2025-10-23,,active,
sub_002444,org_02333,Trial,0.0,2025-10-24,2025-11-07,trial_ended,
sub_002445,org_02334,Trial,0.0,2025-12-12,2025-12-26,trial_ended,
sub_002446,org_02334,Growth,149.0,2025-12-29,,active,
sub_002447,org_02335,Trial,0.0,2025-09-08,2025-09-22,trial_ended,
sub_002448,org_02335,Starter,49.0,2025-09-24,2026-01-02,churned,Low adoption
sub_002449,org_02336,Trial,0.0,2025-03-29,2025-04-12,trial_ended,
sub_002450,org_02336,Growth,149.0,2025-04-12,,active,
sub_002451,org_02337,Trial,0.0,2025-07-12,2025-07-26,trial_ended,
sub_002452,org_02338,Trial,0.0,2025-08-14,2025-08-28,trial_ended,
sub_002453,org_02340,Trial,0.0,2025-02-16,2025-03-02,trial_ended,
sub_002454,org_02340,Growth,149.0,2025-03-02,,active,
sub_002455,org_02341,Trial,0.0,2025-10-30,2025-11-13,trial_ended,
sub_002456,org_02341,Starter,49.0,2025-11-14,,active,
sub_002457,org_02342,Trial,0.0,2025-02-04,2025-02-18,trial_ended,
sub_002458,org_02342,Starter,49.0,2025-02-21,,active,
sub_002459,org_02344,Trial,0.0,2025-09-10,2025-09-24,trial_ended,
sub_002460,org_02344,Starter,49.0,2025-09-26,,active,
sub_002461,org_02345,Trial,0.0,2025-12-21,2026-01-04,trial_ended,
sub_002462,org_02346,Trial,0.0,2025-03-15,2025-03-29,trial_ended,
sub_002463,org_02349,Trial,0.0,2025-04-12,2025-04-26,trial_ended,
sub_002464,org_02350,Trial,0.0,2025-10-28,2025-11-11,trial_ended,
sub_002465,org_02351,Trial,0.0,2025-11-18,2025-12-02,trial_ended,
sub_002466,org_02352,Trial,0.0,2025-02-05,2025-02-19,trial_ended,
sub_002467,org_02353,Trial,0.0,2025-05-11,2025-05-25,trial_ended,
sub_002468,org_02355,Trial,0.0,2025-06-02,2025-06-16,trial_ended,
sub_002469,org_02356,Trial,0.0,2025-11-27,2025-12-11,trial_ended,
sub_002470,org_02356,Growth,149.0,2025-12-12,2026-04-03,churned,Low adoption
sub_002471,org_02358,Trial,0.0,2025-03-08,2025-03-22,trial_ended,
sub_002472,org_02359,Trial,0.0,2025-11-15,2025-11-29,trial_ended,
sub_002473,org_02361,Trial,0.0,2025-12-20,2026-01-03,trial_ended,
sub_002474,org_02362,Trial,0.0,2025-07-01,2025-07-15,trial_ended,
sub_002475,org_02362,Growth,149.0,2025-07-18,,active,
sub_002476,org_02363,Trial,0.0,2025-09-17,2025-10-01,trial_ended,
sub_002477,org_02363,Starter,49.0,2025-10-01,,active,
sub_002478,org_02364,Trial,0.0,2025-04-08,2025-04-22,trial_ended,
sub_002479,org_02365,Trial,0.0,2025-05-12,2025-05-26,trial_ended,
sub_002480,org_02365,Business,399.0,2025-05-28,,active,
sub_002481,org_02366,Trial,0.0,2025-05-21,2025-06-04,trial_ended,
sub_002482,org_02366,Growth,149.0,2025-06-04,2025-10-01,churned,Missing feature
sub_002483,org_02367,Trial,0.0,2025-07-19,2025-08-02,trial_ended,
sub_002484,org_02367,Starter,49.0,2025-08-04,2025-09-26,churned,Missing feature
sub_002485,org_02369,Trial,0.0,2025-04-06,2025-04-20,trial_ended,
sub_002486,org_02370,Trial,0.0,2025-05-19,2025-06-02,trial_ended,
sub_002487,org_02370,Business,399.0,2025-06-05,2025-09-15,churned,
sub_002488,org_02371,Trial,0.0,2025-02-21,2025-03-07,trial_ended,
sub_002489,org_02373,Trial,0.0,2025-03-23,2025-04-06,trial_ended,
sub_002490,org_02373,Growth,149.0,2025-04-07,2025-06-03,churned,Missing feature
sub_002491,org_02375,Trial,0.0,2025-12-12,2025-12-26,trial_ended,
sub_002492,org_02376,Trial,0.0,2025-12-04,2025-12-18,trial_ended,
sub_002493,org_02376,Enterprise,999.0,2025-12-18,,active,
sub_002494,org_02377,Trial,0.0,2025-01-27,2025-02-10,trial_ended,
sub_002495,org_02378,Trial,0.0,2025-04-14,2025-04-28,trial_ended,
sub_002496,org_02378,Starter,49.0,2025-04-30,,active,
sub_002497,org_02379,Trial,0.0,2025-11-29,2025-12-13,trial_ended,
sub_002498,org_02379,Business,399.0,2025-12-16,,active,
sub_002499,org_02380,Trial,0.0,2025-10-14,2025-10-28,trial_ended,
sub_002500,org_02381,Trial,0.0,2025-04-17,2025-05-01,trial_ended,
sub_002501,org_02382,Trial,0.0,2025-08-22,2025-09-05,trial_ended,
sub_002502,org_02382,Starter,49.0,2025-09-05,,active,
sub_002503,org_02383,Trial,0.0,2025-08-25,2025-09-08,trial_ended,
sub_002504,org_02385,Trial,0.0,2025-07-18,2025-08-01,trial_ended,
sub_002505,org_02385,Growth,149.0,2025-08-04,2025-09-27,churned,Missing feature
sub_002506,org_02386,Trial,0.0,2025-04-24,2025-05-08,trial_ended,
sub_002507,org_02386,Starter,49.0,2025-05-10,,active,
sub_002508,org_02388,Trial,0.0,2025-06-24,2025-07-08,trial_ended,
sub_002509,org_02389,Trial,0.0,2026-01-02,2026-01-16,trial_ended,
sub_002510,org_02390,Trial,0.0,2025-08-17,2025-08-31,trial_ended,
sub_002511,org_02390,Business,399.0,2025-09-02,,active,
sub_002512,org_02391,Trial,0.0,2025-03-01,2025-03-15,trial_ended,
sub_002513,org_02391,Starter,49.0,2025-03-17,,active,
sub_002514,org_02392,Trial,0.0,2025-04-14,2025-04-28,trial_ended,
sub_002515,org_02393,Trial,0.0,2025-07-13,2025-07-27,trial_ended,
sub_002516,org_02394,Trial,0.0,2025-07-21,2025-08-04,trial_ended,
sub_002517,org_02394,Growth,149.0,2025-08-06,,active,
sub_002518,org_02395,Trial,0.0,2025-04-30,2025-05-14,trial_ended,
sub_002519,org_02395,Growth,149.0,2025-05-16,,active,
sub_002520,org_02396,Trial,0.0,2025-09-18,2025-10-02,trial_ended,
sub_002521,org_02400,Trial,0.0,2025-01-09,2025-01-23,trial_ended,
sub_002522,org_02400,Starter,49.0,2025-01-26,,active,
sub_002523,org_02402,Trial,0.0,2025-11-14,2025-11-28,trial_ended,
sub_002524,org_02402,Starter,49.0,2025-11-30,,active,
sub_002525,org_02403,Trial,0.0,2025-07-23,2025-08-06,trial_ended,
sub_002526,org_02403,Growth,149.0,2025-08-07,,active,
sub_002527,org_02405,Trial,0.0,2025-05-15,2025-05-29,trial_ended,
sub_002528,org_02405,Starter,49.0,2025-05-30,,active,
sub_002529,org_02406,Trial,0.0,2025-02-07,2025-02-21,trial_ended,
sub_002530,org_02406,Business,399.0,2025-02-22,,active,
sub_002531,org_02409,Trial,0.0,2025-07-04,2025-07-18,trial_ended,
sub_002532,org_02409,Growth,149.0,2025-07-21,,active,
sub_002533,org_02410,Trial,0.0,2025-11-11,2025-11-25,trial_ended,
sub_002534,org_02410,Enterprise,999.0,2025-11-28,,active,
sub_002535,org_02411,Trial,0.0,2025-01-28,2025-02-11,trial_ended,
sub_002536,org_02411,Starter,49.0,2025-02-11,,active,
sub_002537,org_02413,Trial,0.0,2025-11-25,2025-12-09,trial_ended,
sub_002538,org_02413,Growth,149.0,2025-12-09,,active,
sub_002539,org_02414,Trial,0.0,2026-01-01,2026-01-15,trial_ended,
sub_002540,org_02415,Trial,0.0,2025-04-14,2025-04-28,trial_ended,
sub_002541,org_02416,Trial,0.0,2025-12-12,2025-12-26,trial_ended,
sub_002542,org_02419,Trial,0.0,2025-10-20,2025-11-03,trial_ended,
sub_002543,org_02420,Trial,0.0,2025-08-05,2025-08-19,trial_ended,
sub_002544,org_02420,Starter,49.0,2025-08-21,,active,
sub_002545,org_02422,Trial,0.0,2025-07-20,2025-08-03,trial_ended,
sub_002546,org_02423,Trial,0.0,2025-11-20,2025-12-04,trial_ended,
sub_002547,org_02424,Trial,0.0,2025-03-05,2025-03-19,trial_ended,
sub_002548,org_02424,Starter,49.0,2025-03-19,,active,
sub_002549,org_02425,Trial,0.0,2025-05-11,2025-05-25,trial_ended,
sub_002550,org_02425,Growth,149.0,2025-05-28,2025-09-25,churned,
sub_002551,org_02426,Trial,0.0,2025-01-12,2025-01-26,trial_ended,
sub_002552,org_02426,Starter,49.0,2025-01-26,,active,
sub_002553,org_02427,Trial,0.0,2025-06-24,2025-07-08,trial_ended,
sub_002554,org_02427,Growth,149.0,2025-07-09,,active,
sub_002555,org_02428,Trial,0.0,2025-03-19,2025-04-02,trial_ended,
sub_002556,org_02430,Trial,0.0,2025-05-08,2025-05-22,trial_ended,
sub_002557,org_02433,Trial,0.0,2025-12-18,2026-01-01,trial_ended,
sub_002558,org_02435,Trial,0.0,2025-02-02,2025-02-16,trial_ended,
sub_002559,org_02436,Trial,0.0,2025-03-09,2025-03-23,trial_ended,
sub_002560,org_02437,Trial,0.0,2025-08-04,2025-08-18,trial_ended,
sub_002561,org_02437,Growth,149.0,2025-08-21,,active,
sub_002562,org_02438,Trial,0.0,2025-01-21,2025-02-04,trial_ended,
sub_002563,org_02439,Trial,0.0,2025-08-31,2025-09-14,trial_ended,
sub_002564,org_02440,Trial,0.0,2025-01-13,2025-01-27,trial_ended,
sub_002565,org_02440,Business,399.0,2025-01-27,,active,
sub_002566,org_02442,Trial,0.0,2025-10-16,2025-10-30,trial_ended,
sub_002567,org_02443,Trial,0.0,2025-04-02,2025-04-16,trial_ended,
sub_002568,org_02445,Trial,0.0,2025-05-03,2025-05-17,trial_ended,
sub_002569,org_02446,Trial,0.0,2025-03-24,2025-04-07,trial_ended,
sub_002570,org_02447,Trial,0.0,2025-04-28,2025-05-12,trial_ended,
sub_002571,org_02448,Trial,0.0,2025-09-07,2025-09-21,trial_ended,
sub_002572,org_02448,Business,399.0,2025-09-24,,active,
sub_002573,org_02449,Trial,0.0,2025-02-12,2025-02-26,trial_ended,
sub_002574,org_02450,Trial,0.0,2025-12-26,2026-01-09,trial_ended,
sub_002575,org_02450,Business,399.0,2026-01-12,,active,
sub_002576,org_02451,Trial,0.0,2025-07-15,2025-07-29,trial_ended,
sub_002577,org_02451,Starter,49.0,2025-07-31,,active,
sub_002578,org_02452,Trial,0.0,2025-04-28,2025-05-12,trial_ended,
sub_002579,org_02453,Trial,0.0,2025-06-19,2025-07-03,trial_ended,
sub_002580,org_02453,Starter,49.0,2025-07-06,,active,
sub_002581,org_02457,Trial,0.0,2025-05-01,2025-05-15,trial_ended,
sub_002582,org_02457,Business,399.0,2025-05-16,,active,
sub_002583,org_02458,Trial,0.0,2025-10-25,2025-11-08,trial_ended,
sub_002584,org_02459,Trial,0.0,2025-08-01,2025-08-15,trial_ended,
sub_002585,org_02460,Trial,0.0,2025-10-18,2025-11-01,trial_ended,
sub_002586,org_02462,Trial,0.0,2025-06-28,2025-07-12,trial_ended,
sub_002587,org_02463,Trial,0.0,2025-10-20,2025-11-03,trial_ended,
sub_002588,org_02466,Trial,0.0,2025-01-31,2025-02-14,trial_ended,
sub_002589,org_02467,Trial,0.0,2025-06-26,2025-07-10,trial_ended,
sub_002590,org_02468,Trial,0.0,2025-03-03,2025-03-17,trial_ended,
sub_002591,org_02468,Business,399.0,2025-03-19,,active,
sub_002592,org_02469,Trial,0.0,2025-09-04,2025-09-18,trial_ended,
sub_002593,org_02469,Business,399.0,2025-09-21,2025-11-04,churned,
sub_002594,org_02472,Trial,0.0,2025-06-05,2025-06-19,trial_ended,
sub_002595,org_02473,Trial,0.0,2025-03-12,2025-03-26,trial_ended,
sub_002596,org_02473,Business,399.0,2025-03-29,,active,
sub_002597,org_02474,Trial,0.0,2026-01-01,2026-01-15,trial_ended,
sub_002598,org_02475,Trial,0.0,2025-10-30,2025-11-13,trial_ended,
sub_002599,org_02475,Starter,49.0,2025-11-13,,active,
sub_002600,org_02476,Trial,0.0,2025-10-09,2025-10-23,trial_ended,
sub_002601,org_02476,Starter,49.0,2025-10-24,2026-02-14,churned,Missing feature
sub_002602,org_02477,Trial,0.0,2025-12-04,2025-12-18,trial_ended,
sub_002603,org_02481,Trial,0.0,2025-07-12,2025-07-26,trial_ended,
sub_002604,org_02481,Growth,149.0,2025-07-26,,active,
sub_002605,org_02482,Trial,0.0,2025-09-22,2025-10-06,trial_ended,
sub_002606,org_02482,Starter,49.0,2025-10-06,,active,
sub_002607,org_02484,Trial,0.0,2025-01-10,2025-01-24,trial_ended,
sub_002608,org_02487,Trial,0.0,2025-03-23,2025-04-06,trial_ended,
sub_002609,org_02488,Trial,0.0,2025-02-21,2025-03-07,trial_ended,
sub_002610,org_02488,Business,399.0,2025-03-09,,active,
sub_002611,org_02489,Trial,0.0,2025-05-27,2025-06-10,trial_ended,
sub_002612,org_02490,Trial,0.0,2025-11-11,2025-11-25,trial_ended,
sub_002613,org_02490,Starter,49.0,2025-11-28,,active,
sub_002614,org_02491,Trial,0.0,2025-04-17,2025-05-01,trial_ended,
sub_002615,org_02491,Growth,149.0,2025-05-02,,active,
sub_002616,org_02492,Trial,0.0,2025-02-28,2025-03-14,trial_ended,
sub_002617,org_02492,Business,399.0,2025-03-14,2025-06-01,churned,Low adoption
sub_002618,org_02493,Trial,0.0,2025-07-03,2025-07-17,trial_ended,
sub_002619,org_02493,Growth,149.0,2025-07-20,,active,
sub_002620,org_02495,Trial,0.0,2025-05-29,2025-06-12,trial_ended,
sub_002621,org_02495,Growth,149.0,2025-06-12,,active,
sub_002622,org_02496,Trial,0.0,2025-09-26,2025-10-10,trial_ended,
sub_002623,org_02497,Trial,0.0,2025-11-21,2025-12-05,trial_ended,
sub_002624,org_02499,Trial,0.0,2025-06-08,2025-06-22,trial_ended,
