routing_attempt_id,lead_id,partner_id,routed_at,routing_priority,bid_amount,delivery_status,response_status,response_timestamp,rejection_reason
RA141CD8236548,LCEAF0D99032A,P010,2025-01-08 20:07:51 UTC,1,80.38,delivered,accepted,2025-01-08 20:12:24 UTC,
RAD0F7B9C553EE,L6F0F1EBD23C6,P007,2025-02-06 08:35:29 UTC,1,146.25,delivered,no_response,2025-02-06 08:35:53 UTC,quality
RA3B2318E505A6,L4A9FCC633264,P010,2025-05-17 10:02:00 UTC,1,81.2,delivered,capacity_exceeded,2025-05-17 10:04:47 UTC,state_not_covered
RABABE3BDA2C1E,L4A9FCC633264,P003,2025-05-17 10:01:59 UTC,2,67.63,delivered,rejected,2025-05-17 10:06:26 UTC,price_too_low
RA120115638CA3,L17A180263D7F,P010,2025-05-02 19:40:33 UTC,1,78.44,delivered,accepted,2025-05-02 19:40:44 UTC,
RA717F485DE9CA,L1A0F023799AE,P005,2025-03-18 19:31:56 UTC,1,106.35,delivered,accepted,2025-03-18 19:36:16 UTC,
RA512EBB18AFBF,LE8A03CA91D42,P010,2025-03-20 18:46:38 UTC,1,71.44,delivered,accepted,2025-03-20 18:49:51 UTC,
RA3816B6C16DA6,L537C85C06E75,P009,2025-04-07 11:55:48 UTC,1,53.79,delivered,accepted,2025-04-07 11:58:21 UTC,
RA8A5733C006B4,L15262171C31E,P003,2025-04-23 10:17:55 UTC,1,73.72,delivered,accepted,2025-04-23 10:19:29 UTC,
RADE90210D074B,L644F29BFCB78,P002,2025-05-16 17:48:03 UTC,1,79.43,delivered,capacity_exceeded,2025-05-16 17:51:27 UTC,state_not_covered
RA908CD22325FE,L644F29BFCB78,P009,2025-05-16 17:48:31 UTC,2,52.81,delivered,no_response,2025-05-16 17:52:07 UTC,quality
RA1341FF625893,L644F29BFCB78,P010,2025-05-16 17:48:10 UTC,3,74.91,delivered,accepted,2025-05-16 17:48:39 UTC,
RAA115A7F8EF79,L110F64EDC53A,P008,2025-05-18 17:40:10 UTC,1,67.87,delivered,capacity_exceeded,2025-05-18 17:41:25 UTC,price_too_low
RAC5915C16E0F8,L4246F3134128,P001,2025-06-05 14:36:22 UTC,1,60.47,delivered,accepted,2025-06-05 14:39:55 UTC,
RA4056DC367E5F,L8198A8573195,P009,2025-03-11 17:13:17 UTC,1,57.26,delivered,accepted,2025-03-11 17:15:23 UTC,
RA44FBD61BAA6A,L3B6A762C61EE,P003,2025-04-03 12:05:04 UTC,1,64.31,delivered,no_response,2025-04-03 12:07:23 UTC,capacity
RA7303710D8627,L5198ADC32390,P003,2025-03-15 09:44:51 UTC,1,77.67,delivered,capacity_exceeded,2025-03-15 09:45:34 UTC,quality
RAC1B413E6B908,L588B9AA4BC08,P009,2025-06-11 07:14:48 UTC,1,57.48,delivered,accepted,2025-06-11 07:16:53 UTC,
RA079A74BFC172,L2273C6A53E2D,P001,2025-02-12 09:06:07 UTC,1,58.26,delivered,capacity_exceeded,2025-02-12 09:10:38 UTC,quality
RA3745DDC59909,LBBAAC9D6249C,P005,2025-06-21 21:58:52 UTC,1,118.29,delivered,capacity_exceeded,2025-06-21 22:03:23 UTC,price_too_low
RA3201CEF65A48,L4379466EE0A6,P002,2025-04-21 16:31:35 UTC,1,73.75,delivered,accepted,2025-04-21 16:35:40 UTC,
RAFFCE7DFFF2FC,LB70C1BF9AE45,P009,2025-04-24 22:14:26 UTC,1,55.63,delivered,accepted,2025-04-24 22:19:16 UTC,
RA62805479EA13,LBDD4A56A24F7,P002,2025-03-13 08:33:31 UTC,1,85.48,delivered,accepted,2025-03-13 08:36:19 UTC,
RA5A3E43927EE6,L672FE83AC4C0,P001,2025-06-11 14:49:45 UTC,1,73.33,delivered,accepted,2025-06-11 14:50:05 UTC,
RA9CC81ED6DAF5,LF644E8F238D9,P010,2025-04-07 10:41:06 UTC,1,69.65,delivered,accepted,2025-04-07 10:42:25 UTC,
RAA05D5F180C18,L876C3EE7D922,P004,2025-05-28 16:56:42 UTC,1,83.01,delivered,accepted,2025-05-28 16:57:59 UTC,
RA9FA6831023D6,LFCD3ADE55827,P010,2025-03-19 20:42:17 UTC,1,75.32,delivered,accepted,2025-03-19 20:44:41 UTC,
RA631B2587BC88,L82E642EC988E,P003,2025-02-06 10:38:49 UTC,1,58.11,delivered,rejected,2025-02-06 10:41:35 UTC,capacity
RA2C621C2A1438,L82E642EC988E,P002,2025-02-06 10:39:14 UTC,2,71.54,delivered,accepted,2025-02-06 10:43:26 UTC,
RA686880C959BC,L91C6F51A9E60,P010,2025-01-01 12:44:14 UTC,1,80.72,delivered,no_response,2025-01-01 12:48:03 UTC,state_not_covered
RA0D7E2DE4156A,L59787BEB13A1,P010,2025-05-29 17:43:46 UTC,1,77.25,delivered,accepted,2025-05-29 17:47:42 UTC,
RA1FB8EA8B4D53,L5A4EA910490D,P009,2025-06-07 16:26:46 UTC,1,50.93,delivered,no_response,2025-06-07 16:31:06 UTC,state_not_covered
RAF3279409F52C,L8FEDE26ED63C,P010,2025-05-07 13:47:41 UTC,1,71.01,delivered,accepted,2025-05-07 13:50:27 UTC,
RABFC594680F40,L618B3CE44A39,P010,2025-02-10 18:13:50 UTC,1,71.86,delivered,accepted,2025-02-10 18:17:22 UTC,
RA9A4BB7A18115,LD374A697DB05,P010,2025-01-08 18:33:28 UTC,1,74.19,delivered,accepted,2025-01-08 18:36:53 UTC,
RA5020FE5A9E9C,L1EC6A6FBDF20,P005,2025-05-11 22:36:21 UTC,1,99.69,delivered,accepted,2025-05-11 22:38:25 UTC,
RA8CC60506B5DA,L606ED20F7757,P005,2025-02-24 21:37:05 UTC,1,115.82,delivered,accepted,2025-02-24 21:41:28 UTC,
RADC20CBE24FA2,L61736D4D4F55,P002,2025-02-02 11:59:44 UTC,1,65.42,delivered,accepted,2025-02-02 12:02:45 UTC,
RAC1A31AB4BAAC,L264C6E3B519F,P003,2025-06-22 20:40:08 UTC,1,74.48,delivered,capacity_exceeded,2025-06-22 20:40:46 UTC,price_too_low
RAF651485ECE47,L131E0CFFDD27,P002,2025-05-05 10:48:30 UTC,1,67.48,delivered,accepted,2025-05-05 10:52:07 UTC,
RA8A39B55DCE36,LE16A4BFD1E07,P009,2025-04-21 21:21:27 UTC,1,65.7,delivered,no_response,2025-04-21 21:23:28 UTC,price_too_low
RA9C808BC6AA88,LE16A4BFD1E07,P003,2025-04-21 21:21:30 UTC,2,67.43,delivered,accepted,2025-04-21 21:24:45 UTC,
RA1913F3BCB333,L88B423FFE8C9,P010,2025-03-25 11:18:41 UTC,1,65.47,delivered,no_response,2025-03-25 11:19:54 UTC,capacity
RA3D0178AA723A,L8BD981ABA5DE,P007,2025-02-13 10:15:36 UTC,1,141.8,delivered,no_response,2025-02-13 10:18:00 UTC,price_too_low
RA9A63D34E61B9,L1EF3325EB1C8,P007,2025-03-06 21:19:20 UTC,1,126.93,delivered,rejected,2025-03-06 21:24:15 UTC,quality
RA8B349F791241,LF1CC22EB9D02,P010,2025-01-31 15:49:54 UTC,1,69.09,delivered,capacity_exceeded,2025-01-31 15:54:01 UTC,state_not_covered
RAC2C42C8B6F00,LB0315DDBE658,P007,2025-03-09 14:21:57 UTC,1,116.52,delivered,accepted,2025-03-09 14:26:03 UTC,
RAD8ABEA3CE204,L8CCD2EFAB9EA,P010,2025-04-03 21:35:09 UTC,1,74.42,delivered,accepted,2025-04-03 21:36:43 UTC,
RA9B7DA6134349,L3A480EA03BBF,P003,2025-02-09 20:15:30 UTC,1,63.3,delivered,rejected,2025-02-09 20:19:30 UTC,quality
RA410D3CFF2AED,L5587E63CB161,P005,2025-04-26 20:55:59 UTC,1,101.84,delivered,accepted,2025-04-26 20:57:10 UTC,
RA9B8184968120,L0682F32F7C9A,P010,2025-02-04 13:51:04 UTC,1,76.19,delivered,accepted,2025-02-04 13:53:32 UTC,
RA7D97726A0B20,LB096B334F784,P002,2025-05-26 07:25:00 UTC,1,82.89,delivered,accepted,2025-05-26 07:26:06 UTC,
RA8D94CE880AD6,L594EB7A8191D,P003,2025-02-25 19:58:34 UTC,1,72.82,delivered,accepted,2025-02-25 20:02:39 UTC,
RA872C74081DD8,L273F3B4E0E08,P005,2025-04-03 14:45:07 UTC,1,113.3,delivered,rejected,2025-04-03 14:48:19 UTC,state_not_covered
RAD7BD56322271,L49B608DBD1E5,P002,2025-01-20 09:28:00 UTC,1,76.2,delivered,accepted,2025-01-20 09:30:48 UTC,
RA19C2628CB990,LB89C029EC525,P002,2025-03-24 14:39:19 UTC,1,68.87,delivered,accepted,2025-03-24 14:40:18 UTC,
RA94775BCAC488,L60D1F8CAAD0C,P001,2025-01-26 21:24:12 UTC,1,59.52,delivered,accepted,2025-01-26 21:26:04 UTC,
RA496917CAE71D,L5CA4CD70716F,P001,2025-04-16 11:09:14 UTC,1,57.74,delivered,accepted,2025-04-16 11:13:36 UTC,
RA3CB5DE797848,L3322C5CCF268,P001,2025-01-04 17:53:25 UTC,1,59.47,delivered,accepted,2025-01-04 17:56:35 UTC,
RA643971116A83,LAE9386326A4B,P002,2025-02-17 20:28:49 UTC,1,71.68,delivered,accepted,2025-02-17 20:31:52 UTC,
RA2B676EA7643D,LA26D0050117C,P002,2025-06-16 19:42:56 UTC,1,85.86,delivered,accepted,2025-06-16 19:47:53 UTC,
RAAB98C18D5899,LEC517BB9B93D,P005,2025-05-30 14:31:24 UTC,1,112.08,delivered,accepted,2025-05-30 14:34:14 UTC,
RA273A3F24B5B1,LBD54ED5532B4,P002,2025-06-27 23:09:28 UTC,1,67.71,delivered,accepted,2025-06-27 23:10:56 UTC,
RA3305244399F1,L1A0551FDCBBE,P010,2025-05-19 10:52:01 UTC,1,74.23,delivered,accepted,2025-05-19 10:52:23 UTC,
RA11F3BF9221EB,LC989E4011A47,P009,2025-02-12 20:41:05 UTC,1,51.57,delivered,accepted,2025-02-12 20:41:23 UTC,
RA9DCFBD179D38,L73CED90DFFFA,P009,2025-03-11 22:41:09 UTC,1,55.95,delivered,accepted,2025-03-11 22:44:43 UTC,
RA33AD0CFDE65F,L06480CF70F14,P007,2025-02-24 18:21:59 UTC,1,139.99,delivered,accepted,2025-02-24 18:22:33 UTC,
RAC4188ACBD26E,L55DA5F4C5254,P010,2025-03-31 17:03:01 UTC,1,82.34,delivered,rejected,2025-03-31 17:04:46 UTC,quality
RA85988BBC2700,L55DA5F4C5254,P008,2025-03-31 17:03:19 UTC,2,75.35,delivered,accepted,2025-03-31 17:04:29 UTC,
RAEB341D252FAE,L6873219D55A3,P003,2025-02-23 20:30:50 UTC,1,58.08,delivered,accepted,2025-02-23 20:32:46 UTC,
RA50CFFE396A9E,L2EE12A1DB82C,P003,2025-05-23 13:32:25 UTC,1,71.93,delivered,accepted,2025-05-23 13:34:56 UTC,
RAD0CCC81FFD7B,L3B55390D2B59,P008,2025-06-05 16:06:33 UTC,1,80.6,delivered,no_response,2025-06-05 16:08:23 UTC,state_not_covered
RAB90A5019A47D,LCA9AEE355D9B,P003,2025-04-02 08:29:17 UTC,1,66.18,delivered,accepted,2025-04-02 08:32:57 UTC,
RA56F1A06EEA95,L0FD78C2E6D0B,P002,2025-04-29 20:43:25 UTC,1,68.1,delivered,accepted,2025-04-29 20:47:58 UTC,
RAED4D33D6437B,L34F21F37DD75,P010,2025-06-02 21:20:30 UTC,1,78.05,delivered,accepted,2025-06-02 21:21:59 UTC,
RA186E7190CDC8,LDF30026E4B78,P003,2025-01-22 08:50:52 UTC,1,64.05,delivered,no_response,2025-01-22 08:55:51 UTC,state_not_covered
RAD7F50B110357,L05370CD6F1EA,P010,2025-04-03 08:27:27 UTC,1,69.36,delivered,capacity_exceeded,2025-04-03 08:28:11 UTC,quality
RA1EDD068CE8F0,L2F686EC715CE,P010,2025-02-10 14:12:28 UTC,1,70.39,delivered,accepted,2025-02-10 14:14:40 UTC,
RAFBAFCC122B63,L7AF86E6D2E9A,P006,2025-01-06 16:07:25 UTC,1,119.3,delivered,no_response,2025-01-06 16:10:09 UTC,state_not_covered
RA0DAD218F7055,L30F9F684C4D9,P003,2025-02-08 07:54:46 UTC,1,75.63,delivered,rejected,2025-02-08 07:56:21 UTC,quality
RAF9DBD171DD4F,L9612029B371E,P008,2025-06-21 12:03:26 UTC,1,78.73,delivered,accepted,2025-06-21 12:05:50 UTC,
RA9D1045B06C50,L74B8415C6EF7,P001,2025-05-31 14:18:49 UTC,1,68.64,delivered,accepted,2025-05-31 14:19:28 UTC,
RA6E9C4F8B4F7E,LFACF60BA65C2,P006,2025-06-26 23:01:30 UTC,1,107.73,delivered,no_response,2025-06-26 23:03:31 UTC,state_not_covered
RA6907E9BE1660,LFACF60BA65C2,P007,2025-06-26 23:02:04 UTC,2,116.27,delivered,accepted,2025-06-26 23:02:46 UTC,
RA9402F391FADE,L61535EBE3F5F,P009,2025-04-20 13:22:39 UTC,1,51.61,delivered,accepted,2025-04-20 13:25:53 UTC,
RA8B103AEBD0EF,L00D37B47F2A5,P001,2025-02-06 09:27:33 UTC,1,73.74,delivered,no_response,2025-02-06 09:29:35 UTC,quality
RAF19FCF911D16,L00D37B47F2A5,P010,2025-02-06 09:27:38 UTC,2,66.43,delivered,rejected,2025-02-06 09:28:29 UTC,quality
RA1CEECEF0D3C7,LF9A901642059,P009,2025-03-09 18:28:43 UTC,1,57.41,delivered,accepted,2025-03-09 18:28:53 UTC,
RACFEEC3F58DE6,L69F610399F4B,P002,2025-01-03 19:18:15 UTC,1,70.99,delivered,accepted,2025-01-03 19:21:29 UTC,
RA3B5018036F64,L1933AA01D0EB,P006,2025-05-30 22:31:00 UTC,1,130.97,delivered,accepted,2025-05-30 22:34:30 UTC,
RAC136A7682968,L387867E2FC0E,P010,2025-03-08 15:16:47 UTC,1,69.9,delivered,rejected,2025-03-08 15:21:24 UTC,quality
RAC1391A167E3B,L387867E2FC0E,P003,2025-03-08 15:17:29 UTC,2,62.46,delivered,accepted,2025-03-08 15:18:40 UTC,
RA8F6020C09454,LA41DC123C8A2,P003,2025-01-23 18:13:27 UTC,1,72.22,delivered,no_response,2025-01-23 18:14:29 UTC,price_too_low
RA897F05548BF9,L7F07D2518BF7,P002,2025-04-09 10:31:12 UTC,1,67.91,delivered,accepted,2025-04-09 10:34:05 UTC,
RA512A95340B4D,L6D89158E842D,P002,2025-03-27 11:03:40 UTC,1,77.83,delivered,accepted,2025-03-27 11:06:13 UTC,
RAD3587F1C76DB,L1A76B7A1C8A2,P009,2025-01-12 13:57:18 UTC,1,56.76,delivered,accepted,2025-01-12 14:01:46 UTC,
RA47553C4B9CA2,L2613D54D8F45,P001,2025-05-24 08:49:19 UTC,1,67.88,delivered,accepted,2025-05-24 08:50:44 UTC,
RA73D989E299FA,LCA343E89E0BD,P003,2025-04-30 12:44:20 UTC,1,61.96,delivered,capacity_exceeded,2025-04-30 12:47:59 UTC,quality
RAC2C16DB38466,L074887966D52,P002,2025-05-01 14:14:36 UTC,1,68.47,delivered,accepted,2025-05-01 14:17:49 UTC,
RAFDAF6B4FEB9D,L6EAEB2C9FABE,P010,2025-01-07 13:07:54 UTC,1,81.52,delivered,accepted,2025-01-07 13:12:07 UTC,
RA17CDCF794C4D,L2B5CB2A097F7,P006,2025-01-10 08:21:01 UTC,1,119.03,delivered,no_response,2025-01-10 08:21:12 UTC,capacity
RAB0AB0D74E80E,LA507CD60BB64,P001,2025-06-02 21:05:37 UTC,1,56.64,delivered,accepted,2025-06-02 21:07:19 UTC,
RA877963EE6152,LD49819FF6C5F,P010,2025-02-28 20:20:23 UTC,1,76.19,delivered,no_response,2025-02-28 20:21:22 UTC,quality
RA98F06FFAC6A9,L8F0BED3B56BB,P010,2025-03-20 15:27:34 UTC,1,61.84,delivered,no_response,2025-03-20 15:31:16 UTC,quality
RAD859266EE752,L431DCCF6466E,P010,2025-02-27 09:58:28 UTC,1,71.32,delivered,accepted,2025-02-27 10:01:47 UTC,
RAD1D9720EC159,L944E3F602096,P009,2025-06-25 15:13:18 UTC,1,59.38,delivered,accepted,2025-06-25 15:15:26 UTC,
RA75BDE5FA48E7,L0805B0E7A2DD,P010,2025-05-24 19:12:31 UTC,1,78.05,delivered,accepted,2025-05-24 19:15:56 UTC,
RA09A0AEF77B59,LDC3CC4BB7E59,P005,2025-04-12 19:49:55 UTC,1,99.82,delivered,rejected,2025-04-12 19:53:25 UTC,quality
RAF148EF87DD34,L998A0EF1D620,P002,2025-02-19 15:35:29 UTC,1,70.02,delivered,accepted,2025-02-19 15:39:25 UTC,
RAD8989B94334F,L380DACA9367D,P005,2025-06-13 17:38:45 UTC,1,103.58,delivered,accepted,2025-06-13 17:39:02 UTC,
RABDEEAB29581C,L428F17CD8F67,P001,2025-03-25 13:45:35 UTC,1,60.34,delivered,accepted,2025-03-25 13:48:51 UTC,
RA55BC3E16AE90,L7E8999C715B9,P001,2025-04-12 16:40:50 UTC,1,57.54,delivered,accepted,2025-04-12 16:41:10 UTC,
RA78D4E8822B8B,L86A9B9DAD474,P006,2025-03-23 15:55:13 UTC,1,133.66,delivered,accepted,2025-03-23 15:59:42 UTC,
RAF82EE3C67082,LD1455330557B,P002,2025-06-08 21:57:34 UTC,1,73.35,delivered,accepted,2025-06-08 21:58:39 UTC,
RA5DD347B13DFF,L25E2ABDFD6A0,P005,2025-03-05 17:33:31 UTC,1,117.78,delivered,no_response,2025-03-05 17:34:28 UTC,price_too_low
RAD01827F8FA50,LF97B10AF1344,P005,2025-05-15 21:45:42 UTC,1,114.67,delivered,rejected,2025-05-15 21:49:41 UTC,capacity
RAFA976FFC0AAE,LEB8C1BA1E2F4,P010,2025-04-26 15:05:14 UTC,1,75.41,delivered,accepted,2025-04-26 15:09:14 UTC,
RA2BD938ECF035,LFD359DD57206,P001,2025-01-11 18:14:41 UTC,1,58.42,delivered,no_response,2025-01-11 18:18:32 UTC,state_not_covered
RAD8E1F1C2C511,LFD359DD57206,P003,2025-01-11 18:14:31 UTC,2,65.53,delivered,accepted,2025-01-11 18:18:58 UTC,
RAA6AB25B2132D,L75E1B34574DF,P003,2025-05-14 08:15:04 UTC,1,62.1,delivered,accepted,2025-05-14 08:18:26 UTC,
RAA814EA0EA556,L217D9C6C5A2D,P005,2025-03-08 08:23:50 UTC,1,89.68,delivered,accepted,2025-03-08 08:26:27 UTC,
RA12ADC4DD7E93,L8375CD8B61C1,P001,2025-05-21 23:01:30 UTC,1,62.06,delivered,accepted,2025-05-21 23:04:24 UTC,
RAE52F5599A523,LE6ACF98AE2A3,P010,2025-03-22 14:06:14 UTC,1,78.81,delivered,accepted,2025-03-22 14:06:28 UTC,
RA052D673814EF,L1341CB639E28,P009,2025-02-01 14:20:10 UTC,1,58.42,delivered,accepted,2025-02-01 14:24:44 UTC,
RAA2B2AF9FE0DE,L845B968BB1C5,P007,2025-02-10 21:54:10 UTC,1,136.82,delivered,accepted,2025-02-10 21:54:54 UTC,
RA0D48C3188386,L753DAAC519CD,P010,2025-01-21 09:11:24 UTC,1,76.37,delivered,rejected,2025-01-21 09:12:09 UTC,quality
RA71ADFD7B03FD,L753DAAC519CD,P002,2025-01-21 09:10:45 UTC,2,77.33,delivered,accepted,2025-01-21 09:15:06 UTC,
RAA1DAAFA641CF,L08D165D9C84D,P003,2025-05-14 19:03:53 UTC,1,58.66,delivered,accepted,2025-05-14 19:04:15 UTC,
RA5D2E66691BC7,L31B0960B7E86,P001,2025-03-06 17:55:11 UTC,1,65.84,delivered,accepted,2025-03-06 17:57:03 UTC,
RAB0874175D3BC,L151A62EE6794,P002,2025-06-15 15:14:09 UTC,1,71.2,delivered,accepted,2025-06-15 15:16:24 UTC,
RA0259AA775CB6,L50DCB78EC0B7,P009,2025-04-27 12:49:13 UTC,1,58.67,delivered,accepted,2025-04-27 12:53:39 UTC,
RA31062E25E7C6,LA2CED2FE2F2E,P002,2025-06-01 16:55:40 UTC,1,78.89,delivered,no_response,2025-06-01 16:58:13 UTC,capacity
RA5535D2F38CAB,LA2CED2FE2F2E,P009,2025-06-01 16:55:57 UTC,2,61.03,delivered,accepted,2025-06-01 17:00:18 UTC,
RA5232FB0D132C,L9ED38671A809,P002,2025-05-25 13:36:10 UTC,1,75.34,delivered,accepted,2025-05-25 13:39:26 UTC,
RAF8923EF94F15,L757E51BD10FF,P008,2025-01-23 14:39:51 UTC,1,74.16,delivered,rejected,2025-01-23 14:40:11 UTC,state_not_covered
RA6B85208E5570,L757E51BD10FF,P002,2025-01-23 14:40:09 UTC,2,82.15,delivered,accepted,2025-01-23 14:45:08 UTC,
RA63B3E5379875,LC91AADDF9766,P010,2025-01-23 12:29:55 UTC,1,66.25,delivered,capacity_exceeded,2025-01-23 12:31:48 UTC,quality
RAADA82D61BC2D,LC91AADDF9766,P003,2025-01-23 12:29:51 UTC,2,63.02,delivered,accepted,2025-01-23 12:32:40 UTC,
RA2956A2BDABAF,LBE058990B5F0,P002,2025-06-11 17:45:18 UTC,1,79.79,delivered,rejected,2025-06-11 17:50:09 UTC,price_too_low
RAB6E441E8A942,LBE058990B5F0,P003,2025-06-11 17:45:14 UTC,2,77.54,delivered,no_response,2025-06-11 17:47:47 UTC,state_not_covered
RA84A0E7AC7635,LCD765D1D7A3E,P002,2025-01-09 16:01:09 UTC,1,76.07,delivered,accepted,2025-01-09 16:02:14 UTC,
RACCFFAF969068,L8C561A7D5E46,P003,2025-02-13 08:16:29 UTC,1,77.41,delivered,capacity_exceeded,2025-02-13 08:17:37 UTC,price_too_low
RA8513D48CA1BE,L8C561A7D5E46,P001,2025-02-13 08:16:30 UTC,2,72.05,delivered,accepted,2025-02-13 08:17:17 UTC,
RA1C70204F4FF6,L8CA3354F18B2,P001,2025-01-17 16:21:01 UTC,1,73.03,delivered,accepted,2025-01-17 16:21:23 UTC,
RAFAAD9419BBF3,L25F0E78D348F,P009,2025-05-13 15:06:58 UTC,1,63.78,delivered,no_response,2025-05-13 15:09:25 UTC,capacity
RADFB31C260203,L25F0E78D348F,P010,2025-05-13 15:07:30 UTC,2,79.36,delivered,accepted,2025-05-13 15:08:47 UTC,
RA73B5CC0A7219,L07F23236A98A,P004,2025-06-19 21:28:48 UTC,1,94.75,delivered,accepted,2025-06-19 21:30:22 UTC,
RAE3FD7E9F4C0E,L691BBC5F7E14,P005,2025-03-10 17:55:16 UTC,1,105.32,delivered,no_response,2025-03-10 17:57:55 UTC,capacity
RA4544E993EEA2,L8212C1D54927,P005,2025-06-25 13:57:52 UTC,1,119.92,delivered,accepted,2025-06-25 13:58:57 UTC,
RA63339C23189C,L5C4595084BFE,P002,2025-01-13 17:41:23 UTC,1,81.97,delivered,accepted,2025-01-13 17:44:26 UTC,
RA6651CA4551C3,LE2D1BBEBC18F,P010,2025-01-20 13:59:34 UTC,1,77.28,delivered,accepted,2025-01-20 14:03:39 UTC,
RA7FD1C53FE40E,L3C2EBE60F3BB,P010,2025-03-04 13:41:55 UTC,1,78.57,delivered,accepted,2025-03-04 13:43:13 UTC,
RA0D5ECFDE26F6,LA646F24CA9B0,P005,2025-06-22 20:09:59 UTC,1,102.62,delivered,accepted,2025-06-22 20:14:18 UTC,
RAD32429290887,LA24C178FDAE8,P010,2025-04-03 21:53:08 UTC,1,74.96,delivered,accepted,2025-04-03 21:56:52 UTC,
RAFCFE112FF614,L2C5ACA51F3DC,P009,2025-06-29 13:47:13 UTC,1,49.89,delivered,accepted,2025-06-29 13:49:39 UTC,
RAD8688EE88336,L99FCC92E48FB,P005,2025-02-28 14:03:19 UTC,1,94.92,delivered,rejected,2025-02-28 14:05:44 UTC,quality
RAC1BCFB6E68A9,LB09FED2F5CA2,P002,2025-02-22 15:22:02 UTC,1,77.54,delivered,rejected,2025-02-22 15:23:23 UTC,quality
RAFD4106A196A7,LB09FED2F5CA2,P010,2025-02-22 15:21:57 UTC,2,75.38,delivered,accepted,2025-02-22 15:24:24 UTC,
RA5C44E6C6E83E,LADEDF1B2DAE2,P010,2025-06-12 16:56:31 UTC,1,64.27,delivered,accepted,2025-06-12 16:59:00 UTC,
RACD981194F6DE,L78799A226989,P003,2025-02-22 22:32:46 UTC,1,63.95,delivered,accepted,2025-02-22 22:34:42 UTC,
RA34B246D43BA9,LCEFA92DED973,P002,2025-03-10 14:42:11 UTC,1,82.46,delivered,accepted,2025-03-10 14:44:32 UTC,
RA91051B371101,LF28D077AC931,P010,2025-01-14 11:19:22 UTC,1,78.65,delivered,accepted,2025-01-14 11:24:22 UTC,
RA86E7E90D0C57,LD6C9882C5FED,P003,2025-01-06 08:39:09 UTC,1,74.37,delivered,accepted,2025-01-06 08:41:48 UTC,
RA01A284D36770,LC4D41A354303,P010,2025-04-06 11:43:54 UTC,1,74.77,delivered,no_response,2025-04-06 11:46:57 UTC,state_not_covered
RAC50B97BAAEF0,LC4D41A354303,P001,2025-04-06 11:44:05 UTC,2,59.46,delivered,rejected,2025-04-06 11:45:35 UTC,price_too_low
RACFA90A685238,L62C98A2AF7B6,P002,2025-02-14 09:28:57 UTC,1,85.22,delivered,accepted,2025-02-14 09:32:30 UTC,
RAA790DAF2B6A3,L9AFF55F44F5F,P009,2025-01-07 07:39:32 UTC,1,52.21,delivered,accepted,2025-01-07 07:44:25 UTC,
RA401874423900,LBAF44823CA70,P009,2025-03-09 13:11:48 UTC,1,60.8,delivered,no_response,2025-03-09 13:16:29 UTC,state_not_covered
RAE237B3A3C48C,L20C739420CF3,P006,2025-01-08 10:51:20 UTC,1,106.84,delivered,rejected,2025-01-08 10:51:36 UTC,price_too_low
RA322133691800,LA0469A8E75B4,P003,2025-06-12 07:54:32 UTC,1,62.0,delivered,capacity_exceeded,2025-06-12 07:55:53 UTC,capacity
RA19D8958C9E8B,L4F6063046D2E,P010,2025-03-15 13:05:19 UTC,1,68.8,delivered,accepted,2025-03-15 13:06:32 UTC,
RA4105BEB582AF,LDCF48C27676D,P002,2025-06-23 22:00:58 UTC,1,84.34,delivered,accepted,2025-06-23 22:04:48 UTC,
RA0751D1200987,L325ACC98CBE7,P010,2025-02-05 20:31:03 UTC,1,70.0,delivered,capacity_exceeded,2025-02-05 20:35:14 UTC,capacity
RAFEFFE1F54B75,L5371A9CC56CF,P008,2025-01-20 19:26:43 UTC,1,72.66,delivered,accepted,2025-01-20 19:30:21 UTC,
RA405CEFF556B5,L4A672D9FC23C,P002,2025-06-20 08:56:07 UTC,1,83.6,delivered,accepted,2025-06-20 08:57:55 UTC,
RA4600776AA3E5,L30FF9732532C,P005,2025-05-03 09:09:45 UTC,1,108.33,delivered,accepted,2025-05-03 09:11:34 UTC,
RA6AE227EEF94D,LD0252720E71F,P005,2025-04-29 13:46:10 UTC,1,113.26,delivered,rejected,2025-04-29 13:48:26 UTC,state_not_covered
RA356912DC1AB8,L713E09B49A12,P007,2025-02-05 12:15:16 UTC,1,146.79,delivered,accepted,2025-02-05 12:17:18 UTC,
RA9BAFA1E1E67B,L3D340B7E027F,P003,2025-03-10 14:28:02 UTC,1,76.46,delivered,rejected,2025-03-10 14:29:16 UTC,quality
RA7A60B55622CE,L8874D453E202,P007,2025-03-06 17:12:43 UTC,1,119.69,delivered,rejected,2025-03-06 17:14:52 UTC,price_too_low
RA3232131E9045,L23123CFF7AFC,P006,2025-03-31 08:31:06 UTC,1,127.62,delivered,accepted,2025-03-31 08:35:08 UTC,
RA3F054523B3BA,L9027738901A4,P005,2025-04-06 16:17:12 UTC,1,109.37,delivered,accepted,2025-04-06 16:20:28 UTC,
RA240A81D1AFD3,L8DCECA5DD2E3,P003,2025-01-02 15:15:30 UTC,1,71.36,delivered,no_response,2025-01-02 15:15:45 UTC,capacity
RA8BF8CD2A0CE1,LD0361F212F9B,P007,2025-01-31 09:23:52 UTC,1,143.74,delivered,accepted,2025-01-31 09:28:21 UTC,
