event_id,customer_id,session_id,quote_id,event_timestamp,event_name,channel,campaign_id,utm_source,utm_medium,utm_campaign,device_type,insurance_vertical,state
EECE73F438176,CUS58221C0BDB26,SC701F58BC466,QE81476247843,2025-02-21 16:37:07 UTC,contact_information_completed,affiliate,C005,affiliate,affiliate,C005,desktop,life,PA
E4F7D2718663E,CUS58221C0BDB26,SC701F58BC466,QE81476247843,2025-02-21 16:41:07 UTC,insurance_details_completed,affiliate,C005,affiliate,affiliate,C005,desktop,life,PA
E736E2E6EE08E,CUS58221C0BDB26,SC701F58BC466,QE81476247843,2025-02-21 16:42:26 UTC,quote_completed,affiliate,C005,affiliate,affiliate,C005,desktop,life,PA
E80991E5025CB,CUS17E9754D2DC1,S301FFBE97CA2,Q4E9B93968FAE,2025-04-22 19:51:41 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,PA
E90D934D045F0,CUS8ADC305616FF,S4613164082A2,Q0706580E0BFC,2025-01-11 09:37:37 UTC,landing_page_view,meta,C003,meta,cpc,C003,desktop,auto,NY
E6E723DDA1299,CUS8ADC305616FF,S4613164082A2,Q0706580E0BFC,2025-01-11 09:39:41 UTC,quote_started,meta,C003,meta,cpc,C003,desktop,auto,NY
E165E5C012840,CUS8ADC305616FF,S4613164082A2,Q0706580E0BFC,2025-01-11 09:43:35 UTC,contact_information_completed,meta,C003,meta,cpc,C003,desktop,auto,NY
EE299576315D7,CUS8ADC305616FF,S4613164082A2,Q0706580E0BFC,2025-01-11 09:48:30 UTC,insurance_details_completed,meta,C003,meta,cpc,C003,desktop,auto,NY
EF1E4F32B36FA,CUS8ADC305616FF,S4613164082A2,Q0706580E0BFC,2025-01-11 09:48:59 UTC,quote_completed,meta,C003,meta,cpc,C003,desktop,auto,NY
E0AB2E4C20916,CUS7B5EF01CBB1F,S5E4D0A30CDCE,QE910D4C90A6C,2025-02-27 09:58:24 UTC,landing_page_view,google,C001,google,cpc,C001,mobile,auto,MI
E5CBE1B2651BD,CUS7B5EF01CBB1F,S5E4D0A30CDCE,QE910D4C90A6C,2025-02-27 10:02:28 UTC,quote_started,google,C001,google,cpc,C001,mobile,auto,MI
EDCB6D6D6F2AC,CUS7B5EF01CBB1F,S5E4D0A30CDCE,QE910D4C90A6C,2025-02-27 10:05:54 UTC,contact_information_completed,google,C001,google,cpc,C001,mobile,auto,MI
EACDD27C2EA96,CUS7B5EF01CBB1F,S5E4D0A30CDCE,QE910D4C90A6C,2025-02-27 10:07:15 UTC,insurance_details_completed,google,C001,google,cpc,C001,mobile,auto,MI
E703187E83CBD,CUS36A8B50E85EE,S325A318C0632,Q32EFD161FDD4,2025-02-12 17:47:40 UTC,landing_page_view,meta,C004,meta,cpc,C004,mobile,health,GA
EBAD774A59D8B,CUS5E0BD9A24A71,SD7767C7C96CD,Q0DB77AC47E41,2025-04-24 10:03:12 UTC,landing_page_view,google,C002,google,cpc,C002,desktop,home,TX
E07EB754486F6,CUS5E0BD9A24A71,SD7767C7C96CD,Q0DB77AC47E41,2025-04-24 10:07:30 UTC,quote_started,google,C002,google,cpc,C002,desktop,home,TX
E097A2ADC5FAB,CUSA923E3D8C4AF,SA97938CAF15B,QF5047D9E38BB,2025-04-02 11:53:18 UTC,landing_page_view,organic,C006,organic,organic,C006,desktop,auto,NY
EC5E7774C5F6B,CUSA923E3D8C4AF,SA97938CAF15B,QF5047D9E38BB,2025-04-02 11:54:21 UTC,quote_started,organic,C006,organic,organic,C006,desktop,auto,NY
EB17E72279DA1,CUS02B54DFEEE24,S1703BFCD338B,Q1A7EEC3A17EF,2025-06-27 18:14:54 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,PA
E6790C922C4CA,CUS02B54DFEEE24,S1703BFCD338B,Q1A7EEC3A17EF,2025-06-27 18:16:46 UTC,quote_started,google,C002,google,cpc,C002,mobile,home,PA
E7738D7B1FB8B,CUS02B54DFEEE24,S1703BFCD338B,Q1A7EEC3A17EF,2025-06-27 18:18:53 UTC,contact_information_completed,google,C002,google,cpc,C002,mobile,home,PA
EE830539445AF,CUS02B54DFEEE24,S1703BFCD338B,Q1A7EEC3A17EF,2025-06-27 18:19:37 UTC,insurance_details_completed,google,C002,google,cpc,C002,mobile,home,PA
EB2B72118BA86,CUS02B54DFEEE24,S1703BFCD338B,Q1A7EEC3A17EF,2025-06-27 18:24:00 UTC,quote_completed,google,C002,google,cpc,C002,mobile,home,PA
E46712B1E45B3,CUS02B54DFEEE24,S1703BFCD338B,Q1A7EEC3A17EF,2025-06-27 18:25:13 UTC,lead_submitted,google,C002,google,cpc,C002,mobile,home,PA
E48DDE5985B20,CUS115B4AAF348B,SBA1433D5655D,QFF39DF7E7E4F,2025-02-08 22:38:52 UTC,landing_page_view,meta,C004,meta,cpc,C004,desktop,health,TX
ECA17B429157A,CUS4DAD4912A940,S84429E86176C,Q17565F5A1028,2025-02-15 22:24:01 UTC,landing_page_view,organic,C006,organic,organic,C006,desktop,auto,GA
E60671D4E3267,CUS6D4664158A8B,SBACBF5A36866,Q5BA4BB76508A,2025-02-03 12:50:55 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,FL
ED066EEBA4740,CUS8F14122A1891,S798B5E5C6C3A,QF91DB5910D24,2025-02-13 10:13:44 UTC,landing_page_view,google,C001,google,cpc,C001,desktop,auto,MI
E811573D8D7F6,CUS8F14122A1891,S798B5E5C6C3A,QF91DB5910D24,2025-02-13 10:16:35 UTC,quote_started,google,C001,google,cpc,C001,desktop,auto,MI
E26B87A1E2AB6,CUS8F14122A1891,S798B5E5C6C3A,QF91DB5910D24,2025-02-13 10:21:19 UTC,contact_information_completed,google,C001,google,cpc,C001,desktop,auto,MI
E654F59834747,CUS8F14122A1891,S798B5E5C6C3A,QF91DB5910D24,2025-02-13 10:24:53 UTC,insurance_details_completed,google,C001,google,cpc,C001,desktop,auto,MI
E3194D8841750,CUS8F14122A1891,S798B5E5C6C3A,QF91DB5910D24,2025-02-13 10:27:28 UTC,quote_completed,google,C001,google,cpc,C001,desktop,auto,MI
E3C90A9E226F6,CUS247B317D5D4A,S03B3DAFFE097,QBD8989BC635A,2025-03-31 13:00:04 UTC,landing_page_view,meta,C004,meta,cpc,C004,mobile,health,IL
EFB778FC3808D,CUSC7612215A4C7,S44B9A6F29224,QA37715053685,2025-02-20 13:04:07 UTC,landing_page_view,google,C001,google,cpc,C001,desktop,auto,NY
ED6ECAD01F7BE,CUSFA85612C0AE9,SC8B9A44E0455,Q0C13BAB37CDD,2025-04-12 16:46:05 UTC,landing_page_view,direct,C007,direct,direct,C007,desktop,home,NC
E4B51D314C779,CUSFA85612C0AE9,SC8B9A44E0455,Q0C13BAB37CDD,2025-04-12 16:46:53 UTC,quote_started,direct,C007,direct,direct,C007,desktop,home,NC
E90B9FD8919C1,CUSC8851CE6F09F,S6A1B262F745F,Q6C0EC7C31850,2025-02-04 07:36:21 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,NC
E1EC7692EE2A6,CUS6435EFFF69B4,S79FB6B7DB006,QC5AED9B75ECC,2025-05-31 19:05:28 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,mobile,life,GA
E89DFD594448D,CUS6435EFFF69B4,S79FB6B7DB006,QC5AED9B75ECC,2025-05-31 19:10:00 UTC,quote_started,affiliate,C005,affiliate,affiliate,C005,mobile,life,GA
E774E4A7C63B9,CUS6435EFFF69B4,S79FB6B7DB006,QC5AED9B75ECC,2025-05-31 19:11:48 UTC,contact_information_completed,affiliate,C005,affiliate,affiliate,C005,mobile,life,GA
E79B8129CEA6A,CUS6435EFFF69B4,S79FB6B7DB006,QC5AED9B75ECC,2025-05-31 19:16:31 UTC,insurance_details_completed,affiliate,C005,affiliate,affiliate,C005,mobile,life,GA
ECE8ADF82E7BA,CUS6435EFFF69B4,S79FB6B7DB006,QC5AED9B75ECC,2025-05-31 19:19:01 UTC,quote_completed,affiliate,C005,affiliate,affiliate,C005,mobile,life,GA
E57EF715366A6,CUS6435EFFF69B4,S79FB6B7DB006,QC5AED9B75ECC,2025-05-31 19:22:21 UTC,lead_submitted,affiliate,C005,affiliate,affiliate,C005,mobile,life,GA
ED99445DAE08C,CUS49E3F9153A7B,SE454845D5A80,Q6F2189CFA564,2025-04-07 19:15:31 UTC,landing_page_view,organic,C006,organic,organic,C006,desktop,auto,CA
E7886D58EDBB2,CUS49E3F9153A7B,SE454845D5A80,Q6F2189CFA564,2025-04-07 19:17:47 UTC,quote_started,organic,C006,organic,organic,C006,desktop,auto,CA
EA1E450F323B9,CUS49E3F9153A7B,SE454845D5A80,Q6F2189CFA564,2025-04-07 19:19:21 UTC,contact_information_completed,organic,C006,organic,organic,C006,desktop,auto,CA
EC778EEF0373C,CUS49E3F9153A7B,SE454845D5A80,Q6F2189CFA564,2025-04-07 19:21:00 UTC,insurance_details_completed,organic,C006,organic,organic,C006,desktop,auto,CA
EC79AE4C41BDB,CUS49E3F9153A7B,SE454845D5A80,Q6F2189CFA564,2025-04-07 19:21:59 UTC,quote_completed,organic,C006,organic,organic,C006,desktop,auto,CA
E220A884D48BE,CUS49E3F9153A7B,SE454845D5A80,Q6F2189CFA564,2025-04-07 19:25:24 UTC,lead_submitted,organic,C006,organic,organic,C006,desktop,auto,CA
E771607EA2204,CUS8228C0AC7BBB,S308D8FB383E0,Q552FE5DDEDE4,2025-01-18 08:03:28 UTC,landing_page_view,google,C001,google,cpc,C001,mobile,auto,MI
E26A8ECB573C7,CUS8228C0AC7BBB,S308D8FB383E0,Q552FE5DDEDE4,2025-01-18 08:05:25 UTC,quote_started,google,C001,google,cpc,C001,mobile,auto,MI
EEE0254DF0A80,CUS8228C0AC7BBB,S308D8FB383E0,Q552FE5DDEDE4,2025-01-18 08:09:52 UTC,contact_information_completed,google,C001,google,cpc,C001,mobile,auto,MI
E14DE354674B3,CUS8228C0AC7BBB,S308D8FB383E0,Q552FE5DDEDE4,2025-01-18 08:14:12 UTC,insurance_details_completed,google,C001,google,cpc,C001,mobile,auto,MI
EA783274D7EB7,CUS8228C0AC7BBB,S308D8FB383E0,Q552FE5DDEDE4,2025-01-18 08:17:55 UTC,quote_completed,google,C001,google,cpc,C001,mobile,auto,MI
E3B41C171B599,CUS8228C0AC7BBB,S308D8FB383E0,Q552FE5DDEDE4,2025-01-18 08:22:07 UTC,lead_submitted,google,C001,google,cpc,C001,mobile,auto,MI
E0F72197E0E5D,CUSE784460FF39A,S727A3D105C1F,Q606C49788EC4,2025-06-27 11:39:47 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,mobile,life,NC
E806087545FB6,CUSE784460FF39A,S727A3D105C1F,Q606C49788EC4,2025-06-27 11:41:13 UTC,quote_started,affiliate,C005,affiliate,affiliate,C005,mobile,life,NC
E1777354658CA,CUS55F4BD65AF97,S7B906D7D3027,Q9B80D771FD23,2025-06-17 13:30:30 UTC,landing_page_view,google,C001,google,cpc,C001,mobile,auto,GA
EEECEC7019B5C,CUS0E1253324A8F,S2E1192BFAB27,Q31242BDA3BFA,2025-03-06 08:14:38 UTC,landing_page_view,meta,C004,meta,cpc,C004,mobile,health,TX
E05751BB7CC1D,CUS5654E32BF6E5,S057CFCB9C0B0,QB8326C4BC9B1,2025-04-20 21:05:24 UTC,landing_page_view,meta,C004,meta,cpc,C004,mobile,health,FL
E0FFBD8BA1292,CUS75333F43FA21,S7E879E6FAB83,Q4DADD91B5CD6,2025-01-17 10:28:45 UTC,landing_page_view,meta,C003,meta,cpc,C003,desktop,auto,FL
E8B614CF2F235,CUSEA7473A487D6,SF9C05E50EDF5,Q0609E4C97905,2025-02-17 20:09:25 UTC,landing_page_view,direct,C007,direct,direct,C007,desktop,home,NY
E1E16C8F84112,CUSEA7473A487D6,SF9C05E50EDF5,Q0609E4C97905,2025-02-17 20:13:46 UTC,quote_started,direct,C007,direct,direct,C007,desktop,home,NY
E369EB282030E,CUS78971610DC63,S706CF74CA232,Q258A003033F8,2025-01-11 20:37:49 UTC,landing_page_view,meta,C003,meta,cpc,C003,mobile,auto,PA
EFCD8A20CBA7E,CUSCA9EE3E33D44,S07C85C1141F5,Q0E1CFBE1221D,2025-04-16 20:58:18 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,tablet,life,GA
EA92BB5AC58D5,CUSCA9EE3E33D44,S07C85C1141F5,Q0E1CFBE1221D,2025-04-16 21:03:15 UTC,quote_started,affiliate,C005,affiliate,affiliate,C005,tablet,life,GA
E0AF7146293F6,CUSCA9EE3E33D44,S07C85C1141F5,Q0E1CFBE1221D,2025-04-16 21:06:31 UTC,contact_information_completed,affiliate,C005,affiliate,affiliate,C005,tablet,life,GA
E2A1CF8F902B4,CUSCA9EE3E33D44,S07C85C1141F5,Q0E1CFBE1221D,2025-04-16 21:09:37 UTC,insurance_details_completed,affiliate,C005,affiliate,affiliate,C005,tablet,life,GA
EAACAA12C7CD0,CUS8D68FE743510,SF84A4C1DD0B8,Q216D3CAAF1F2,2025-05-13 18:07:24 UTC,landing_page_view,meta,C004,meta,cpc,C004,desktop,health,GA
EE1BED508B501,CUS8D68FE743510,SF84A4C1DD0B8,Q216D3CAAF1F2,2025-05-13 18:12:05 UTC,quote_started,meta,C004,meta,cpc,C004,desktop,health,GA
E3757BB0F581E,CUS8D68FE743510,SF84A4C1DD0B8,Q216D3CAAF1F2,2025-05-13 18:14:43 UTC,contact_information_completed,meta,C004,meta,cpc,C004,desktop,health,GA
EC38588404219,CUSEA30EECDDB8E,SB931954FF2C3,Q6F69B9EB64C0,2025-03-26 07:18:01 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,desktop,life,TX
E43CD500BEA67,CUSEA30EECDDB8E,SB931954FF2C3,Q6F69B9EB64C0,2025-03-26 07:22:29 UTC,quote_started,affiliate,C005,affiliate,affiliate,C005,desktop,life,TX
E286A9A43408A,CUSEA30EECDDB8E,SB931954FF2C3,Q6F69B9EB64C0,2025-03-26 07:25:09 UTC,contact_information_completed,affiliate,C005,affiliate,affiliate,C005,desktop,life,TX
EFF96F77D109A,CUSEA30EECDDB8E,SB931954FF2C3,Q6F69B9EB64C0,2025-03-26 07:28:57 UTC,insurance_details_completed,affiliate,C005,affiliate,affiliate,C005,desktop,life,TX
EA4ADE2E131AF,CUSEA30EECDDB8E,SB931954FF2C3,Q6F69B9EB64C0,2025-03-26 07:29:24 UTC,quote_completed,affiliate,C005,affiliate,affiliate,C005,desktop,life,TX
E1135372C54DD,CUSEA30EECDDB8E,SB931954FF2C3,Q6F69B9EB64C0,2025-03-26 07:34:14 UTC,lead_submitted,affiliate,C005,affiliate,affiliate,C005,desktop,life,TX
E6F1DC5EFFAB7,CUSCA8B99126D12,S2C375F08A7E6,Q5CBF767F2656,2025-02-18 18:26:03 UTC,landing_page_view,direct,C007,direct,direct,C007,desktop,home,NC
E171491B9170C,CUSCA8B99126D12,S2C375F08A7E6,Q5CBF767F2656,2025-02-18 18:30:47 UTC,quote_started,direct,C007,direct,direct,C007,desktop,home,NC
ECD47ED30970E,CUSCA8B99126D12,S2C375F08A7E6,Q5CBF767F2656,2025-02-18 18:33:48 UTC,contact_information_completed,direct,C007,direct,direct,C007,desktop,home,NC
EF6C27A7DE4FC,CUSCA8B99126D12,S2C375F08A7E6,Q5CBF767F2656,2025-02-18 18:36:09 UTC,insurance_details_completed,direct,C007,direct,direct,C007,desktop,home,NC
E1A5A73BC4814,CUSCA8B99126D12,S2C375F08A7E6,Q5CBF767F2656,2025-02-18 18:39:19 UTC,quote_completed,direct,C007,direct,direct,C007,desktop,home,NC
E4A0E21930FF2,CUSCA8B99126D12,S2C375F08A7E6,Q5CBF767F2656,2025-02-18 18:43:02 UTC,lead_submitted,direct,C007,direct,direct,C007,desktop,home,NC
E08E3058EBF42,CUSCF3CC318AFDD,SE07CCECEA55D,Q88B3D3A498B5,2025-02-26 14:29:59 UTC,landing_page_view,direct,C007,direct,direct,C007,mobile,home,NY
EAAAA75E22E7F,CUSCF3CC318AFDD,SE07CCECEA55D,Q88B3D3A498B5,2025-02-26 14:33:38 UTC,quote_started,direct,C007,direct,direct,C007,mobile,home,NY
E49CE919CBE1B,CUS1B8DC8709F23,SF801C7B3DCAD,QD16881431C43,2025-05-19 11:45:48 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,mobile,life,GA
EBA7CF0E329C9,CUS1B8DC8709F23,SF801C7B3DCAD,QD16881431C43,2025-05-19 11:46:48 UTC,quote_started,affiliate,C005,affiliate,affiliate,C005,mobile,life,GA
EA930616E965C,CUS1B8DC8709F23,SF801C7B3DCAD,QD16881431C43,2025-05-19 11:51:40 UTC,contact_information_completed,affiliate,C005,affiliate,affiliate,C005,mobile,life,GA
E221BCB472463,CUS1B8DC8709F23,SF801C7B3DCAD,QD16881431C43,2025-05-19 11:53:52 UTC,insurance_details_completed,affiliate,C005,affiliate,affiliate,C005,mobile,life,GA
EE729B0ED2C0C,CUS10D973FE147D,S7AE5E7DB8208,Q125F01BBE4D9,2025-04-19 20:50:45 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,TX
ED4F620B5E820,CUS10D973FE147D,S7AE5E7DB8208,Q125F01BBE4D9,2025-04-19 20:53:42 UTC,quote_started,google,C002,google,cpc,C002,mobile,home,TX
EBF3366C5C5A0,CUS10D973FE147D,S7AE5E7DB8208,Q125F01BBE4D9,2025-04-19 20:56:02 UTC,contact_information_completed,google,C002,google,cpc,C002,mobile,home,TX
E94AFEF1B86A9,CUS10D973FE147D,S7AE5E7DB8208,Q125F01BBE4D9,2025-04-19 20:59:24 UTC,insurance_details_completed,google,C002,google,cpc,C002,mobile,home,TX
EB807DA90AE83,CUSC1C5AE66BD16,SA275F1E9E3C9,Q820EEF68AA91,2025-03-24 15:24:35 UTC,landing_page_view,meta,C004,meta,cpc,C004,desktop,health,GA
E095D3EC866B2,CUSC1C5AE66BD16,SA275F1E9E3C9,Q820EEF68AA91,2025-03-24 15:25:30 UTC,quote_started,meta,C004,meta,cpc,C004,desktop,health,GA
E5F394F352852,CUSC1C5AE66BD16,SA275F1E9E3C9,Q820EEF68AA91,2025-03-24 15:29:39 UTC,contact_information_completed,meta,C004,meta,cpc,C004,desktop,health,GA
E340EDAAA637C,CUSC1C5AE66BD16,SA275F1E9E3C9,Q820EEF68AA91,2025-03-24 15:30:53 UTC,insurance_details_completed,meta,C004,meta,cpc,C004,desktop,health,GA
E975AE1623733,CUSC1C5AE66BD16,SA275F1E9E3C9,Q820EEF68AA91,2025-03-24 15:32:47 UTC,quote_completed,meta,C004,meta,cpc,C004,desktop,health,GA
E031AC6209C75,CUSE24CD3947EF8,S77DF3E493E74,Q49491972841B,2025-03-09 12:49:23 UTC,landing_page_view,meta,C003,meta,cpc,C003,desktop,auto,PA
E1B63F3CB2DD0,CUS60ABD00765D8,S7032ACEB993B,QA9467FC39F8C,2025-04-12 19:17:55 UTC,landing_page_view,meta,C003,meta,cpc,C003,mobile,auto,OH
E11DC2052F000,CUS60ABD00765D8,S7032ACEB993B,QA9467FC39F8C,2025-04-12 19:21:43 UTC,quote_started,meta,C003,meta,cpc,C003,mobile,auto,OH
E7C706997F2ED,CUS60ABD00765D8,S7032ACEB993B,QA9467FC39F8C,2025-04-12 19:26:16 UTC,contact_information_completed,meta,C003,meta,cpc,C003,mobile,auto,OH
E46E77F0D7711,CUS60ABD00765D8,S7032ACEB993B,QA9467FC39F8C,2025-04-12 19:26:48 UTC,insurance_details_completed,meta,C003,meta,cpc,C003,mobile,auto,OH
EEBC45BEF2D57,CUS60ABD00765D8,S7032ACEB993B,QA9467FC39F8C,2025-04-12 19:27:08 UTC,quote_completed,meta,C003,meta,cpc,C003,mobile,auto,OH
EF4C9E1D04199,CUS60ABD00765D8,S7032ACEB993B,QA9467FC39F8C,2025-04-12 19:29:17 UTC,lead_submitted,meta,C003,meta,cpc,C003,mobile,auto,OH
E860773DC8161,CUS9F55CD6D1330,S39993A19D321,Q6AACBEF30ADF,2025-01-05 14:05:24 UTC,landing_page_view,organic,C006,organic,organic,C006,mobile,auto,IL
E878AD8D9E585,CUS9F55CD6D1330,S39993A19D321,Q6AACBEF30ADF,2025-01-05 14:10:07 UTC,quote_started,organic,C006,organic,organic,C006,mobile,auto,IL
E29F03428BC5B,CUS9F55CD6D1330,S39993A19D321,Q6AACBEF30ADF,2025-01-05 14:14:42 UTC,contact_information_completed,organic,C006,organic,organic,C006,mobile,auto,IL
E54B94753D608,CUS8D830634B014,SB48093C272DC,Q83FFCF74A43F,2025-01-05 13:07:02 UTC,landing_page_view,organic,C006,organic,organic,C006,desktop,auto,NY
E47CD0856D5C7,CUS8D830634B014,SB48093C272DC,Q83FFCF74A43F,2025-01-05 13:10:22 UTC,quote_started,organic,C006,organic,organic,C006,desktop,auto,NY
EE840353EAB29,CUS8D830634B014,SB48093C272DC,Q83FFCF74A43F,2025-01-05 13:10:54 UTC,contact_information_completed,organic,C006,organic,organic,C006,desktop,auto,NY
E1E8886CFE655,CUS8C6C2086F1E1,S7F55506BB1D7,QB8E939892668,2025-05-17 18:14:49 UTC,landing_page_view,google,C002,google,cpc,C002,desktop,home,MI
E5D17CEEA5FFC,CUSD0431A8B7921,S4C80948228DF,Q190ABD6C2BAE,2025-03-12 17:05:15 UTC,landing_page_view,google,C001,google,cpc,C001,desktop,auto,FL
E11780E80A6CA,CUS61E8675420CB,SACF927140FD7,QC8688BC9E24A,2025-03-03 20:50:08 UTC,landing_page_view,meta,C004,meta,cpc,C004,desktop,health,NY
E125262BB5D0E,CUS61E8675420CB,SACF927140FD7,QC8688BC9E24A,2025-03-03 20:52:06 UTC,quote_started,meta,C004,meta,cpc,C004,desktop,health,NY
E0975F0BAB4EA,CUS61E8675420CB,SACF927140FD7,QC8688BC9E24A,2025-03-03 20:55:47 UTC,contact_information_completed,meta,C004,meta,cpc,C004,desktop,health,NY
E976EA8A3A527,CUS61E8675420CB,SACF927140FD7,QC8688BC9E24A,2025-03-03 20:57:40 UTC,insurance_details_completed,meta,C004,meta,cpc,C004,desktop,health,NY
E2DD54A099D3D,CUS61E8675420CB,SACF927140FD7,QC8688BC9E24A,2025-03-03 21:00:55 UTC,quote_completed,meta,C004,meta,cpc,C004,desktop,health,NY
E7E2E30F91130,CUS61E8675420CB,SACF927140FD7,QC8688BC9E24A,2025-03-03 21:04:26 UTC,lead_submitted,meta,C004,meta,cpc,C004,desktop,health,NY
E1BDA534C3E56,CUSC8B28F7CB339,SAB58108363A0,QBFB1F9572310,2025-03-14 20:39:04 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,TX
ED401F3F421A0,CUSC8B28F7CB339,SAB58108363A0,QBFB1F9572310,2025-03-14 20:42:57 UTC,quote_started,google,C002,google,cpc,C002,mobile,home,TX
E049107421373,CUSC8B28F7CB339,SAB58108363A0,QBFB1F9572310,2025-03-14 20:45:56 UTC,contact_information_completed,google,C002,google,cpc,C002,mobile,home,TX
EACB512A702C5,CUSC8B28F7CB339,SAB58108363A0,QBFB1F9572310,2025-03-14 20:50:17 UTC,insurance_details_completed,google,C002,google,cpc,C002,mobile,home,TX
EAFC2991919B5,CUSC8B28F7CB339,SAB58108363A0,QBFB1F9572310,2025-03-14 20:53:49 UTC,quote_completed,google,C002,google,cpc,C002,mobile,home,TX
E7FE796BDAD7B,CUSC8B28F7CB339,SAB58108363A0,QBFB1F9572310,2025-03-14 20:56:25 UTC,lead_submitted,google,C002,google,cpc,C002,mobile,home,TX
E551E4ADECCEB,CUSCE6190364C68,S900A78B5B93A,QDA12CE08AEAE,2025-06-13 22:43:12 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,mobile,life,OH
EAAAACCF1F57E,CUS5DE6647D99A6,S029DDC37A912,Q8335CFDD8CB4,2025-02-20 09:27:04 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,mobile,life,TX
EA32DA61B3A55,CUS5DE6647D99A6,S029DDC37A912,Q8335CFDD8CB4,2025-02-20 09:31:52 UTC,quote_started,affiliate,C005,affiliate,affiliate,C005,mobile,life,TX
E818962C5B7F0,CUS0C85ED6D751C,SF9776D323214,QFB1A347C2DB8,2025-03-11 16:12:54 UTC,landing_page_view,meta,C004,meta,cpc,C004,mobile,health,IL
E2B683FF7E91D,CUSB2824052AFA8,S578636094109,QA0C1E8814C00,2025-03-18 07:22:47 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,desktop,life,TX
EA3AFBC30827B,CUS487306E7194B,S182F61AE0A10,QF01C60EE1BAA,2025-02-28 07:04:19 UTC,landing_page_view,google,C001,google,cpc,C001,mobile,auto,TX
E003CAABBBC34,CUSDD53C88EAB43,S710D469882D9,Q10DF0B67BFAE,2025-01-23 16:23:04 UTC,landing_page_view,direct,C007,direct,direct,C007,desktop,home,FL
EB71066240AA3,CUSDD53C88EAB43,S710D469882D9,Q10DF0B67BFAE,2025-01-23 16:23:35 UTC,quote_started,direct,C007,direct,direct,C007,desktop,home,FL
EEE73973DA94B,CUSDD53C88EAB43,S710D469882D9,Q10DF0B67BFAE,2025-01-23 16:25:15 UTC,contact_information_completed,direct,C007,direct,direct,C007,desktop,home,FL
E7AF953A38E57,CUS43C768B5800B,SA27A8B5D78E0,Q279125B2C91B,2025-03-27 21:42:50 UTC,landing_page_view,meta,C004,meta,cpc,C004,desktop,health,GA
ED9E4FE1B9329,CUS9E175EFE886E,S765D40C35A62,Q95A9EE58D30F,2025-04-01 21:29:42 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,TX
E4561D815270C,CUSBEE539B95D39,SDF5A84A44E8C,Q6A8A0D876C9E,2025-02-04 18:35:10 UTC,landing_page_view,meta,C003,meta,cpc,C003,desktop,auto,IL
E0CDEA1733FED,CUSBEE539B95D39,SDF5A84A44E8C,Q6A8A0D876C9E,2025-02-04 18:40:03 UTC,quote_started,meta,C003,meta,cpc,C003,desktop,auto,IL
E77AD2EEA95F9,CUSBEE539B95D39,SDF5A84A44E8C,Q6A8A0D876C9E,2025-02-04 18:43:46 UTC,contact_information_completed,meta,C003,meta,cpc,C003,desktop,auto,IL
E5D739DB8AC29,CUSBEE539B95D39,SDF5A84A44E8C,Q6A8A0D876C9E,2025-02-04 18:47:42 UTC,insurance_details_completed,meta,C003,meta,cpc,C003,desktop,auto,IL
EF28F8607D1F9,CUSBEE539B95D39,SDF5A84A44E8C,Q6A8A0D876C9E,2025-02-04 18:48:30 UTC,quote_completed,meta,C003,meta,cpc,C003,desktop,auto,IL
E24690C466317,CUSBEE539B95D39,SDF5A84A44E8C,Q6A8A0D876C9E,2025-02-04 18:52:20 UTC,lead_submitted,meta,C003,meta,cpc,C003,desktop,auto,IL
EF87A8029FACA,CUS3A49C0831B5A,S70BEFE491FDC,Q9A3369391D8A,2025-01-12 19:41:43 UTC,landing_page_view,organic,C006,organic,organic,C006,mobile,auto,OH
EA06DE7500C3B,CUS940D5A2275CC,S2D4EEE153EBB,QBE55A59BDE71,2025-03-23 22:14:33 UTC,landing_page_view,google,C001,google,cpc,C001,desktop,auto,IL
E9F5DCAC79E66,CUSD3F439E5DDE2,S24E01C3A28EC,Q27D5C3457D1B,2025-01-11 10:17:25 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,OH
ECF71182A2119,CUSD3F439E5DDE2,S24E01C3A28EC,Q27D5C3457D1B,2025-01-11 10:17:47 UTC,quote_started,google,C002,google,cpc,C002,mobile,home,OH
E2D949275C058,CUSE4634F5CB172,S17390F558EEA,QCE1436FD21F5,2025-01-05 15:23:32 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,MI
E5DDD1367EB53,CUSE4634F5CB172,S17390F558EEA,QCE1436FD21F5,2025-01-05 15:28:15 UTC,quote_started,google,C002,google,cpc,C002,mobile,home,MI
